,Date,Home Team,Away Team,Result,B365H,B365D,B365A,B365>2.5,B365<2.5,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
94,30/10/2021,Newcastle United,Chelsea,"['0 ', ' 3']",8.5,5.0,1.36,1.72,2.1,Newcastle United,6,7,12,3,6.55,10.07,15.32,7.3,3.8333333333333335,8.166666666666666,0.5,Chelsea,6,17,2,15,11.15,6.99,10.28,11.8,8.666666666666666,5.833333333333333,2.5
95,30/10/2021,Watford,Southampton,"['0 ', ' 1']",3.2,3.3,2.3,1.9,1.9,Watford,7,9,13,7,7.71,13.86,14.57,8.03,4.571428571428571,10.0,1.0,Southampton,6,4,6,6,6.88,7.77,10.85,9.43,5.166666666666667,5.0,1.0
96,30/10/2021,Tottenham,Manchester United,"['0 ', ' 3']",2.87,3.6,2.37,1.72,2.1,Tottenham,7,7,13,9,6.69,10.98,11.42,11.37,6.0,7.285714285714286,1.2857142857142858,Manchester United,7,10,13,10,10.97,13.99,12.32,15.5,7.714285714285714,6.428571428571429,1.4285714285714286
97,31/10/2021,Norwich,Leeds,"['1 ', ' 2']",3.4,3.5,2.1,1.72,2.1,Norwich,6,1,13,2,4.26,12.24,15.26,8.7,6.0,9.5,0.3333333333333333,Leeds,6,4,8,5,7.01,10.45,7.89,13.88,7.666666666666667,6.666666666666667,0.8333333333333334
98,31/10/2021,Aston Villa,West Ham,"['1 ', ' 4']",2.8,3.5,2.45,1.8,2.0,Aston Villa,6,8,11,6,7.22,11.38,9.78,9.11,7.0,7.5,1.0,West Ham,6,6,5,10,9.52,6.61,12.78,15.06,6.0,5.0,1.6666666666666667
99,01/11/2021,Wolverhampton Wanderers,Everton,"['2 ', ' 1']",2.2,3.2,3.5,2.3,1.61,Wolverhampton Wanderers,6,9,6,13,8.71,7.21,11.86,9.44,4.833333333333333,4.166666666666667,2.1666666666666665,Everton,6,8,11,7,8.84,9.58,13.48,10.86,6.166666666666667,6.666666666666667,1.1666666666666667
100,05/11/2021,Southampton,Aston Villa,"['1 ', ' 0']",1.95,3.6,3.75,1.72,2.1,Southampton,7,5,6,9,8.78,8.62,10.4,9.53,6.0,4.857142857142857,1.2857142857142858,Aston Villa,7,9,15,6,7.91,14.04,10.8,8.76,6.428571428571429,7.0,0.8571428571428571
101,06/11/2021,Brighton,Newcastle United,"['1 ', ' 1']",1.57,3.9,6.0,1.9,1.9,Brighton,7,7,8,10,7.38,9.85,10.87,15.67,7.428571428571429,7.571428571428571,1.4285714285714286,Newcastle United,7,7,15,3,6.71,12.24,15.97,6.88,3.2857142857142856,9.0,0.42857142857142855
102,06/11/2021,Crystal Palace,Wolverhampton Wanderers,"['2 ', ' 0']",2.45,3.2,3.0,2.37,1.57,Crystal Palace,7,11,9,10,9.87,7.66,11.89,11.26,7.0,5.857142857142857,1.4285714285714286,Wolverhampton Wanderers,7,11,7,16,10.4,8.91,11.34,10.1,5.0,4.571428571428571,2.2857142857142856
103,06/11/2021,Manchester United,Manchester City,"['0 ', ' 2']",4.75,4.0,1.7,1.57,2.37,Manchester United,7,12,13,10,11.41,13.36,12.49,12.88,7.857142857142857,6.0,1.4285714285714286,Manchester City,7,10,5,14,13.1,5.73,12.0,16.88,11.428571428571429,5.857142857142857,2.0
104,06/11/2021,Brentford,Norwich,"['1 ', ' 2']",1.6,4.0,5.75,2.0,1.8,Brentford,7,9,11,7,10.92,8.92,10.81,10.94,5.142857142857143,6.428571428571429,1.0,Norwich,7,2,15,2,4.92,13.41,14.03,7.87,5.428571428571429,8.857142857142858,0.2857142857142857
105,06/11/2021,Chelsea,Burnley,"['1 ', ' 1']",1.25,6.0,12.0,1.72,2.1,Chelsea,7,20,2,18,13.31,7.14,9.53,12.62,9.428571428571429,5.0,2.5714285714285716,Burnley,7,8,11,6,8.09,10.16,12.89,10.11,5.714285714285714,9.428571428571429,0.8571428571428571
106,07/11/2021,Arsenal,Watford,"['1 ', ' 0']",1.36,4.75,8.5,1.57,2.37,Arsenal,7,12,4,17,11.94,7.34,15.78,13.07,8.714285714285714,6.285714285714286,2.4285714285714284,Watford,7,9,13,7,7.97,14.84,13.35,7.46,4.571428571428571,9.285714285714286,1.0
107,07/11/2021,Everton,Tottenham,"['0 ', ' 0']",3.1,3.25,2.37,2.0,1.8,Everton,7,9,13,7,10.54,11.28,13.48,10.42,6.285714285714286,6.571428571428571,1.0,Tottenham,7,6,16,6,6.93,11.77,10.57,10.69,4.142857142857143,8.0,0.8571428571428571
108,07/11/2021,Leeds,Leicester,"['1 ', ' 1']",2.8,3.5,2.45,1.66,2.2,Leeds,7,6,9,8,8.18,11.11,7.15,13.08,7.285714285714286,6.0,1.1428571428571428,Leicester,7,11,12,8,11.22,9.12,13.23,11.09,8.571428571428571,8.285714285714286,1.1428571428571428
109,07/11/2021,West Ham,Liverpool,"['3 ', ' 2']",4.75,4.0,1.7,1.5,2.62,West Ham,7,10,6,13,12.18,7.3,11.79,15.93,5.714285714285714,4.714285714285714,1.8571428571428572,Liverpool,7,23,7,15,19.48,8.45,8.71,32.81,10.857142857142858,6.714285714285714,2.142857142857143
110,20/11/2021,Watford,Manchester United,"['4 ', ' 1']",6.5,4.75,1.45,1.66,2.2,Watford,6,6,11,4,5.85,12.99,13.16,7.94,3.8333333333333335,8.833333333333334,0.6666666666666666,Manchester United,7,8,14,7,9.4,14.78,14.65,11.45,6.285714285714286,7.0,1.0
111,20/11/2021,Liverpool,Arsenal,"['4 ', ' 0']",1.45,4.75,6.5,1.5,2.62,Liverpool,6,19,10,9,13.76,8.41,8.28,31.71,11.5,5.666666666666667,1.5,Arsenal,6,11,4,14,9.65,6.48,16.67,12.04,8.0,5.166666666666667,2.3333333333333335
112,20/11/2021,Wolverhampton Wanderers,West Ham,"['1 ', ' 0']",3.0,3.25,2.4,2.0,1.8,Wolverhampton Wanderers,6,9,7,13,7.07,9.05,13.14,8.75,4.333333333333333,6.0,2.1666666666666665,West Ham,7,13,8,15,12.71,8.06,13.88,13.36,6.0,6.428571428571429,2.142857142857143
113,20/11/2021,Norwich,Southampton,"['2 ', ' 1']",3.6,3.5,2.05,2.03,1.87,Norwich,6,3,12,5,4.72,11.09,15.22,6.94,4.166666666666667,8.833333333333334,0.8333333333333334,Southampton,6,6,6,10,8.5,7.21,7.63,9.91,6.666666666666667,6.666666666666667,1.6666666666666667
114,20/11/2021,Aston Villa,Brighton,"['2 ', ' 0']",2.45,3.3,2.9,2.1,1.72,Aston Villa,6,6,13,3,6.49,12.96,11.37,7.61,7.833333333333333,8.666666666666666,0.5,Brighton,7,7,9,8,8.53,9.35,10.86,17.57,7.428571428571429,7.285714285714286,1.1428571428571428
115,20/11/2021,Burnley,Crystal Palace,"['3 ', ' 3']",2.7,3.2,2.7,2.2,1.66,Burnley,6,8,8,7,6.17,10.26,13.75,10.03,5.333333333333333,11.333333333333334,1.1666666666666667,Crystal Palace,6,10,6,10,8.99,5.07,11.07,13.09,7.333333333333333,5.666666666666667,1.6666666666666667
116,20/11/2021,Newcastle United,Brentford,"['3 ', ' 3']",2.62,3.4,2.7,2.0,1.9,Newcastle United,6,6,11,3,5.14,9.47,15.37,6.87,2.1666666666666665,7.5,0.5,Brentford,6,8,12,4,10.66,8.77,10.19,12.47,6.833333333333333,6.5,0.6666666666666666
117,20/11/2021,Leicester,Chelsea,"['0 ', ' 3']",4.75,3.75,1.75,2.03,1.87,Leicester,7,12,12,9,11.21,8.33,11.25,11.04,8.285714285714286,7.0,1.2857142857142858,Chelsea,7,18,3,16,15.1,6.65,9.75,13.59,11.285714285714286,4.857142857142857,2.2857142857142856
118,21/11/2021,Manchester City,Everton,"['3 ', ' 0']",1.14,8.0,19.0,1.5,2.62,Manchester City,6,11,5,13,11.17,5.2,12.29,15.91,11.333333333333334,4.833333333333333,2.1666666666666665,Everton,6,6,9,5,8.58,9.48,13.17,10.4,7.333333333333333,6.666666666666667,0.8333333333333334
119,21/11/2021,Tottenham,Leeds,"['2 ', ' 1']",1.7,4.2,4.5,1.72,2.1,Tottenham,6,6,10,7,6.94,6.88,9.28,11.75,5.166666666666667,7.166666666666667,1.1666666666666667,Leeds,6,6,6,8,8.06,6.33,6.08,11.93,5.833333333333333,3.5,1.3333333333333333
120,27/11/2021,Norwich,Wolverhampton Wanderers,"['0 ', ' 0']",3.5,3.3,2.15,2.3,1.61,Norwich,6,5,11,8,4.36,9.96,14.25,6.39,4.166666666666667,9.333333333333334,1.3333333333333333,Wolverhampton Wanderers,7,10,7,16,8.39,9.49,14.0,9.2,4.428571428571429,6.142857142857143,2.2857142857142856
121,27/11/2021,Liverpool,Southampton,"['4 ', ' 0']",1.28,6.0,9.0,1.4,3.0,Liverpool,6,20,7,11,15.48,5.73,8.16,32.07,11.666666666666666,5.0,1.8333333333333333,Southampton,7,7,8,10,9.63,7.65,7.65,10.06,7.0,6.285714285714286,1.4285714285714286
122,27/11/2021,Brighton,Leeds,"['0 ', ' 0']",2.05,3.4,3.75,1.98,1.95,Brighton,7,5,10,5,7.63,9.16,10.04,19.14,7.142857142857143,6.428571428571429,0.7142857142857143,Leeds,6,6,6,8,8.33,6.66,5.71,10.72,5.333333333333333,4.0,1.3333333333333333
123,27/11/2021,Arsenal,Newcastle United,"['2 ', ' 0']",1.44,4.75,7.0,1.61,2.3,Arsenal,7,11,8,14,9.91,10.45,18.24,10.95,6.857142857142857,6.285714285714286,2.0,Newcastle United,6,8,13,3,4.8,9.79,15.5,7.34,2.8333333333333335,8.0,0.5
124,27/11/2021,Crystal Palace,Aston Villa,"['1 ', ' 2']",2.2,3.4,3.3,2.07,1.86,Crystal Palace,7,13,9,11,10.74,6.11,11.46,12.91,7.571428571428571,5.571428571428571,1.5714285714285714,Aston Villa,6,7,13,3,5.99,11.62,12.84,7.78,7.833333333333333,8.5,0.5
125,28/11/2021,Brentford,Everton,"['1 ', ' 0']",2.25,3.2,3.4,2.1,1.72,Brentford,6,8,12,4,8.95,8.69,8.78,12.49,7.166666666666667,5.833333333333333,0.6666666666666666,Everton,6,4,12,2,6.58,11.29,16.78,9.28,6.833333333333333,8.333333333333334,0.3333333333333333
126,28/11/2021,Leicester,Watford,"['4 ', ' 2']",1.61,4.0,5.5,1.66,2.2,Leicester,6,9,11,8,8.29,9.0,11.49,9.88,5.0,7.0,1.3333333333333333,Watford,6,9,11,6,7.68,12.14,14.91,8.76,4.5,9.666666666666666,1.0
127,28/11/2021,Manchester City,West Ham,"['2 ', ' 1']",1.28,5.75,10.0,1.5,2.62,Manchester City,6,13,5,13,12.09,5.27,12.25,17.99,12.166666666666666,4.666666666666667,2.1666666666666665,West Ham,6,10,6,12,9.49,6.29,12.21,14.57,6.166666666666667,5.833333333333333,2.0
128,28/11/2021,Chelsea,Manchester United,"['1 ', ' 1']",1.57,4.0,6.0,1.8,2.0,Chelsea,6,18,2,16,14.89,4.75,8.23,13.44,11.333333333333334,4.333333333333333,2.6666666666666665,Manchester United,6,7,16,4,7.24,14.27,17.04,11.32,6.833333333333333,7.166666666666667,0.6666666666666666
129,30/11/2021,Leeds,Crystal Palace,"['1 ', ' 0']",2.4,3.3,3.0,1.94,1.96,Leeds,7,6,6,9,9.2,8.56,5.91,10.53,5.428571428571429,5.285714285714286,1.2857142857142858,Crystal Palace,7,13,10,10,10.33,5.92,10.21,14.35,7.714285714285714,5.714285714285714,1.4285714285714286
130,30/11/2021,Newcastle United,Norwich,"['1 ', ' 1']",1.95,3.5,3.9,1.85,2.05,Newcastle United,7,8,15,3,4.99,12.64,15.67,7.29,3.0,8.714285714285714,0.42857142857142855,Norwich,7,5,11,9,5.76,10.25,14.07,7.21,4.857142857142857,8.714285714285714,1.2857142857142858
131,01/12/2021,Southampton,Leicester,"['2 ', ' 2']",2.37,3.5,2.87,1.72,2.1,Southampton,7,7,11,10,9.69,9.81,8.59,8.97,6.285714285714286,7.857142857142857,1.4285714285714286,Leicester,7,13,13,11,10.45,11.39,11.51,8.93,5.428571428571429,6.571428571428571,1.5714285714285714
132,01/12/2021,Everton,Liverpool,"['1 ', ' 4']",7.5,5.25,1.36,1.57,2.37,Everton,7,4,13,2,7.55,12.49,14.86,9.88,7.142857142857143,7.571428571428571,0.2857142857142857,Liverpool,7,24,7,14,18.55,6.7,8.31,28.03,12.0,4.571428571428571,2.0
133,01/12/2021,Aston Villa,Manchester City,"['1 ', ' 2']",9.0,5.25,1.33,1.61,2.3,Aston Villa,7,9,14,6,6.44,12.58,14.1,7.94,7.571428571428571,8.0,0.8571428571428571,Manchester City,7,15,6,16,14.81,5.44,11.45,18.73,11.714285714285714,4.714285714285714,2.2857142857142856
134,01/12/2021,West Ham,Brighton,"['1 ', ' 1']",1.95,3.6,3.8,2.06,1.84,West Ham,7,11,8,12,9.66,9.01,13.68,13.29,6.0,6.285714285714286,1.7142857142857142,Brighton,7,4,9,5,8.89,8.66,9.79,16.07,8.285714285714286,6.714285714285714,0.7142857142857143
135,01/12/2021,Watford,Chelsea,"['1 ', ' 2']",10.0,5.25,1.3,1.72,2.1,Watford,7,11,15,6,10.06,14.3,12.67,9.04,4.428571428571429,9.428571428571429,0.8571428571428571,Chelsea,7,19,3,17,17.23,5.31,7.65,13.84,10.428571428571429,4.0,2.4285714285714284
136,01/12/2021,Wolverhampton Wanderers,Burnley,"['0 ', ' 0']",1.85,3.5,4.33,2.2,1.66,Wolverhampton Wanderers,7,9,7,14,7.78,9.98,13.14,9.88,4.714285714285714,6.428571428571429,2.0,Burnley,6,9,9,7,6.78,9.84,13.33,10.96,4.666666666666667,10.0,1.1666666666666667
137,02/12/2021,Tottenham,Brentford,"['2 ', ' 0']",1.6,4.2,5.25,1.92,1.98,Tottenham,6,7,8,10,8.28,6.91,8.95,10.57,6.166666666666667,7.166666666666667,1.6666666666666667,Brentford,7,9,12,7,10.15,9.66,9.34,11.3,6.571428571428571,6.285714285714286,1.0
138,02/12/2021,Manchester United,Arsenal,"['3 ', ' 2']",1.95,3.75,3.75,1.8,2.0,Manchester United,7,8,17,5,7.81,16.61,16.98,10.22,6.142857142857143,6.857142857142857,0.7142857142857143,Arsenal,7,10,7,14,11.31,9.66,15.98,11.49,8.0,6.571428571428571,2.0
139,04/12/2021,West Ham,Chelsea,"['3 ', ' 2']",4.75,3.6,1.75,2.0,1.8,West Ham,8,12,9,13,10.81,10.27,13.64,11.44,5.875,6.75,1.625,Chelsea,7,18,3,17,14.35,4.77,7.74,13.57,9.714285714285714,4.428571428571429,2.4285714285714284
140,04/12/2021,Newcastle United,Burnley,"['1 ', ' 0']",2.3,3.3,3.2,1.96,1.94,Newcastle United,7,8,14,4,5.28,12.99,17.38,6.45,3.142857142857143,9.428571428571429,0.5714285714285714,Burnley,6,9,9,7,6.39,9.88,14.67,9.45,4.666666666666667,9.333333333333334,1.1666666666666667
141,04/12/2021,Southampton,Brighton,"['1 ', ' 1']",2.45,3.2,3.0,2.2,1.66,Southampton,7,8,10,11,10.07,7.46,8.63,9.2,7.142857142857143,6.857142857142857,1.5714285714285714,Brighton,7,5,10,5,9.04,9.44,8.86,14.9,8.428571428571429,6.428571428571429,0.7142857142857143
142,04/12/2021,Watford,Manchester City,"['1 ', ' 3']",12.0,7.0,1.2,1.44,2.75,Watford,7,12,16,6,10.86,13.63,11.56,9.2,4.857142857142857,9.142857142857142,0.8571428571428571,Manchester City,8,17,7,19,15.83,6.22,11.05,18.26,11.375,4.625,2.375
143,04/12/2021,Wolverhampton Wanderers,Liverpool,"['0 ', ' 1']",8.0,4.75,1.4,1.66,2.2,Wolverhampton Wanderers,7,7,6,12,7.33,9.31,12.74,9.95,5.0,7.142857142857143,1.7142857142857142,Liverpool,8,28,8,17,21.41,7.21,7.81,25.72,11.75,4.125,2.125
144,05/12/2021,Leeds,Brentford,"['2 ', ' 2']",1.95,3.6,3.8,1.96,1.94,Leeds,7,6,6,9,9.61,9.08,5.51,10.39,4.857142857142857,5.285714285714286,1.2857142857142858,Brentford,7,7,13,4,9.07,10.36,9.64,13.05,7.428571428571429,6.0,0.5714285714285714
145,05/12/2021,Manchester United,Crystal Palace,"['1 ', ' 0']",1.5,4.33,6.5,1.8,2.0,Manchester United,7,10,18,7,8.61,16.46,17.71,9.49,5.714285714285714,7.142857142857143,1.0,Crystal Palace,7,11,9,9,9.87,6.86,11.41,12.87,6.428571428571429,6.285714285714286,1.2857142857142858
146,05/12/2021,Tottenham,Norwich,"['3 ', ' 0']",1.36,5.0,8.5,1.87,2.03,Tottenham,6,7,7,10,8.57,6.06,10.18,11.8,5.333333333333333,6.5,1.6666666666666667,Norwich,7,6,12,9,6.6,10.83,12.32,8.63,4.714285714285714,8.142857142857142,1.2857142857142858
147,05/12/2021,Aston Villa,Leicester,"['2 ', ' 1']",2.37,3.4,3.0,1.9,2.0,Aston Villa,7,9,14,6,6.14,11.82,16.05,8.06,6.571428571428571,7.714285714285714,0.8571428571428571,Leicester,7,13,13,11,10.85,12.13,11.71,9.44,6.0,6.142857142857143,1.5714285714285714
148,06/12/2021,Everton,Arsenal,"['2 ', ' 1']",3.4,3.5,2.1,2.06,1.84,Everton,7,4,16,1,6.74,14.3,14.45,9.04,7.0,7.285714285714286,0.14285714285714285,Arsenal,7,12,10,13,12.12,10.4,14.56,12.31,7.571428571428571,6.571428571428571,1.8571428571428572
149,10/12/2021,Brentford,Watford,"['2 ', ' 1']",2.25,3.3,3.3,2.01,1.89,Brentford,8,9,15,5,10.27,11.78,9.83,11.59,7.125,6.125,0.625,Watford,8,13,19,6,11.53,17.67,13.21,8.8,4.5,11.375,0.75
150,11/12/2021,Liverpool,Aston Villa,"['1 ', ' 0']",1.2,7.0,13.0,1.4,3.0,Liverpool,8,27,6,19,22.89,6.26,7.33,26.37,12.875,2.875,2.375,Aston Villa,8,11,15,9,7.99,12.8,15.7,7.28,6.625,8.25,1.125
151,11/12/2021,Norwich,Manchester United,"['0 ', ' 1']",7.0,4.5,1.45,1.72,2.1,Norwich,8,6,15,9,7.67,12.83,13.02,10.3,5.25,7.5,1.125,Manchester United,8,11,18,10,9.48,16.98,15.79,9.91,6.625,6.625,1.25
152,11/12/2021,Chelsea,Leeds,"['3 ', ' 2']",1.25,5.75,12.0,1.57,2.37,Chelsea,8,20,6,17,15.72,6.79,7.94,13.46,10.125,4.375,2.125,Leeds,8,8,8,10,11.03,10.28,5.44,10.47,5.125,5.25,1.25
153,11/12/2021,Manchester City,Wolverhampton Wanderers,"['1 ', ' 0']",1.14,8.0,19.0,1.53,2.5,Manchester City,8,18,6,21,18.82,5.94,9.36,21.47,13.375,4.0,2.625,Wolverhampton Wanderers,8,7,7,12,7.43,11.74,14.28,9.66,4.5,8.25,1.5
154,11/12/2021,Arsenal,Southampton,"['3 ', ' 0']",1.61,4.0,5.5,1.8,2.0,Arsenal,8,13,12,13,13.17,11.46,13.89,12.72,7.625,6.375,1.625,Southampton,8,9,11,12,11.41,8.95,8.64,8.55,7.25,6.75,1.5
155,12/12/2021,Burnley,West Ham,"['0 ', ' 0']",3.6,3.6,2.0,1.87,2.03,Burnley,7,9,10,7,7.0,11.59,13.48,10.29,4.857142857142857,8.571428571428571,1.0,West Ham,8,14,9,16,11.45,10.34,14.57,10.99,5.375,8.25,2.0
156,12/12/2021,Leicester,Newcastle United,"['4 ', ' 0']",1.66,4.1,4.75,1.57,2.37,Leicester,8,14,15,11,11.83,13.98,9.99,9.83,6.75,6.25,1.375,Newcastle United,8,9,14,7,6.98,13.6,17.28,6.47,3.25,9.0,0.875
157,12/12/2021,Crystal Palace,Everton,"['3 ', ' 1']",2.3,3.2,3.3,2.3,1.61,Crystal Palace,8,11,10,9,10.39,7.73,11.77,11.99,6.0,7.125,1.125,Everton,8,6,17,4,7.8,15.36,14.58,9.03,6.75,7.375,0.5
158,14/12/2021,Norwich,Aston Villa,"['0 ', ' 2']",3.3,3.3,2.25,2.1,1.72,Norwich,9,6,16,9,8.65,14.93,13.7,10.05,5.555555555555555,7.666666666666667,1.0,Aston Villa,9,11,16,9,8.13,15.52,16.33,7.01,6.333333333333333,9.0,1.0
159,14/12/2021,Manchester City,Leeds,"['7 ', ' 0']",1.14,8.5,15.0,1.36,3.2,Manchester City,9,19,6,24,21.82,6.02,8.84,22.71,14.444444444444445,3.6666666666666665,2.6666666666666665,Leeds,9,10,11,10,12.76,13.02,5.84,10.1,4.666666666666667,5.555555555555555,1.1111111111111112
160,15/12/2021,Arsenal,West Ham,"['2 ', ' 0']",2.1,3.6,3.3,1.85,2.05,Arsenal,9,16,12,16,15.26,11.96,14.27,13.3,7.555555555555555,5.888888888888889,1.7777777777777777,West Ham,9,14,9,17,12.45,10.89,13.85,11.04,5.666666666666667,7.666666666666667,1.8888888888888888
161,15/12/2021,Crystal Palace,Southampton,"['2 ', ' 2']",2.15,3.3,3.5,2.1,1.72,Crystal Palace,9,14,11,12,12.49,9.0,11.4,11.65,6.222222222222222,6.888888888888889,1.3333333333333333,Southampton,9,9,14,12,11.92,11.03,9.51,9.07,6.666666666666667,6.777777777777778,1.3333333333333333
162,15/12/2021,Brighton,Wolverhampton Wanderers,"['0 ', ' 1']",2.25,3.1,3.5,2.5,1.53,Brighton,8,6,11,6,10.52,10.78,8.26,14.08,8.125,6.625,0.75,Wolverhampton Wanderers,9,7,8,12,7.5,14.73,15.86,9.22,4.111111111111111,9.88888888888889,1.3333333333333333
163,16/12/2021,Chelsea,Everton,"['1 ', ' 1']",1.22,6.5,13.0,1.72,2.1,Chelsea,9,23,8,20,18.47,8.52,7.82,13.3,9.88888888888889,4.0,2.2222222222222223,Everton,9,7,20,4,9.07,17.46,13.84,8.95,6.555555555555555,7.444444444444445,0.4444444444444444
164,16/12/2021,Liverpool,Newcastle United,"['3 ', ' 1']",1.12,9.0,19.0,1.33,3.4,Liverpool,9,28,6,22,25.6,6.4,7.05,26.23,13.11111111111111,3.0,2.4444444444444446,Newcastle United,9,9,18,7,7.5,15.65,15.5,6.99,3.6666666666666665,8.88888888888889,0.7777777777777778
165,18/12/2021,Leeds,Arsenal,"['1 ', ' 4']",3.9,3.8,1.83,1.72,2.1,Leeds,9,10,17,10,12.54,14.51,6.92,10.67,4.444444444444445,6.666666666666667,1.1111111111111112,Arsenal,10,18,12,19,18.07,12.3,13.63,13.32,8.1,5.3,1.9
166,19/12/2021,Tottenham,Liverpool,"['2 ', ' 2']",5.25,4.75,1.53,1.66,2.2,Tottenham,6,7,5,10,9.03,6.48,12.18,12.73,4.166666666666667,7.5,1.6666666666666667,Liverpool,9,26,7,22,24.88,6.31,7.08,25.3,13.555555555555555,2.6666666666666665,2.4444444444444446
167,19/12/2021,Wolverhampton Wanderers,Chelsea,"['0 ', ' 0']",7.0,4.2,1.5,2.1,1.72,Wolverhampton Wanderers,9,5,6,12,6.42,14.72,17.38,8.67,3.3333333333333335,9.333333333333334,1.3333333333333333,Chelsea,9,23,9,18,21.42,7.53,7.14,14.25,10.555555555555555,2.2222222222222223,2.0
168,19/12/2021,Newcastle United,Manchester City,"['0 ', ' 4']",13.0,7.5,1.18,,,Newcastle United,9,8,18,7,7.06,17.04,17.66,6.55,3.5555555555555554,9.333333333333334,0.7777777777777778,Manchester City,9,24,6,24,22.97,5.17,9.16,23.01,14.0,3.2222222222222223,2.6666666666666665
169,26/12/2021,Tottenham,Crystal Palace,"['3 ', ' 0']",1.72,3.8,4.75,1.95,1.95,Tottenham,6,9,6,11,11.15,6.29,13.06,10.33,5.666666666666667,8.666666666666666,1.8333333333333333,Crystal Palace,8,13,10,11,11.23,7.16,10.32,9.27,6.0,6.25,1.375
170,26/12/2021,Aston Villa,Chelsea,"['1 ', ' 3']",5.25,3.8,1.65,2.05,1.85,Aston Villa,8,10,10,12,7.47,10.32,16.87,6.62,7.125,7.75,1.5,Chelsea,9,16,9,16,19.11,7.58,7.63,15.11,10.666666666666666,2.6666666666666665,1.7777777777777777
171,26/12/2021,West Ham,Southampton,"['2 ', ' 3']",1.8,3.9,4.2,1.72,2.1,West Ham,8,12,11,11,9.03,12.18,13.2,9.92,4.5,9.0,1.375,Southampton,8,8,14,9,9.28,11.4,9.44,9.08,6.5,7.125,1.125
172,26/12/2021,Norwich,Arsenal,"['0 ', ' 5']",8.0,4.75,1.4,1.72,2.1,Norwich,8,6,11,8,7.73,12.61,11.79,11.8,6.125,7.25,1.0,Arsenal,9,17,10,18,16.52,11.71,12.66,12.84,7.888888888888889,5.555555555555555,2.0
173,26/12/2021,Brighton,Brentford,"['2 ', ' 0']",1.9,3.4,4.2,2.2,1.66,Brighton,7,5,8,5,9.38,7.17,7.98,12.88,6.428571428571429,5.714285714285714,0.7142857142857143,Brentford,7,10,13,8,9.31,11.09,9.14,10.41,5.714285714285714,5.428571428571429,1.1428571428571428
174,26/12/2021,Manchester City,Leicester,"['6 ', ' 3']",1.18,7.5,13.0,1.36,3.2,Manchester City,9,24,5,24,23.04,4.17,8.14,25.89,14.11111111111111,3.0,2.6666666666666665,Leicester,7,12,12,8,9.92,12.3,8.94,9.87,6.714285714285714,6.571428571428571,1.1428571428571428
175,27/12/2021,Newcastle United,Manchester United,"['1 ', ' 1']",6.5,4.75,1.44,1.61,2.3,Newcastle United,9,7,21,6,6.51,18.43,17.57,6.93,3.6666666666666665,9.555555555555555,0.6666666666666666,Manchester United,7,10,9,13,9.2,10.95,12.84,10.7,7.285714285714286,5.428571428571429,1.8571428571428572
176,28/12/2021,Southampton,Tottenham,"['1 ', ' 1']",3.75,3.5,2.0,1.95,1.95,Southampton,9,11,16,12,10.64,12.94,9.43,9.13,6.0,7.444444444444445,1.3333333333333333,Tottenham,7,12,6,14,13.98,6.47,11.29,10.84,7.0,7.714285714285714,2.0
177,28/12/2021,Watford,West Ham,"['1 ', ' 4']",3.4,3.6,2.1,1.72,2.1,Watford,7,9,14,3,8.69,14.0,10.93,8.14,3.857142857142857,10.714285714285714,0.42857142857142855,West Ham,9,14,14,11,10.56,13.54,12.83,9.85,5.111111111111111,8.222222222222221,1.2222222222222223
178,28/12/2021,Leicester,Liverpool,"['1 ', ' 0']",8.0,5.5,1.33,1.3,3.5,Leicester,8,15,18,8,12.36,16.12,11.15,9.76,6.625,7.25,1.0,Liverpool,9,23,9,20,22.39,7.75,6.88,23.05,13.555555555555555,3.111111111111111,2.2222222222222223
179,28/12/2021,Crystal Palace,Norwich,"['3 ', ' 0']",1.65,3.75,5.5,2.2,1.66,Crystal Palace,9,13,13,11,11.41,9.98,10.83,8.68,5.555555555555555,7.222222222222222,1.2222222222222223,Norwich,9,6,16,8,7.88,15.49,12.07,11.6,5.555555555555555,7.555555555555555,0.8888888888888888
180,29/12/2021,Brentford,Manchester City,"['0 ', ' 1']",19.0,8.0,1.14,1.5,2.62,Brentford,8,10,15,8,10.41,12.04,9.54,10.4,5.875,5.625,1.0,Manchester City,10,30,8,27,26.87,6.61,8.23,27.18,13.9,3.3,2.7
181,29/12/2021,Chelsea,Brighton,"['1 ', ' 1']",1.4,4.5,7.5,1.93,1.97,Chelsea,10,19,10,19,21.94,8.06,7.85,15.65,11.0,3.0,1.9,Brighton,8,7,8,8,10.32,8.27,8.28,12.85,6.5,5.875,1.0
182,30/12/2021,Manchester United,Burnley,"['3 ', ' 1']",1.36,5.0,9.0,1.72,2.1,Manchester United,8,11,10,14,10.96,12.22,12.09,11.14,6.875,5.375,1.75,Burnley,6,7,6,7,5.79,9.01,12.63,10.72,4.5,7.333333333333333,1.1666666666666667
