,Date,Home Team,Away Team,Result,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
218,12/01/2020,Aston Villa,Manchester City,"['1 ', ' 6']",Aston Villa,21,27,37,21,27.33,42.58,11.7,8.01,5.42857142857143,10.5714285714286,1,Manchester City,21,56,24,44,55.58,22.41,8.56,23.28,13.7142857142857,3.38095238095238,2.0952380952381
219,18/01/2020,Watford,Tottenham,"['0 ', ' 0']",Watford,22,20,34,22,28.29,34.37,12.87,10.53,6.40909090909091,6.63636363636364,1,Tottenham,22,36,31,30,28.29,28.1,10.91,9.79,6.27272727272727,6.86363636363636,1.36363636363636
220,18/01/2020,Arsenal,Sheffield United,"['1 ', ' 1']",Arsenal,22,29,31,28,29.22,30.17,10.29,10.78,7.81818181818182,6.36363636363636,1.27272727272727,Sheffield United,22,24,21,32,28.95,27.12,13.53,11.88,5.31818181818182,6.31818181818182,1.45454545454545
221,18/01/2020,Brighton,Aston Villa,"['1 ', ' 1']",Brighton,22,25,30,24,29.8,35.36,9.06,13.53,7.18181818181818,7,1.09090909090909,Aston Villa,22,28,43,21,28.46,46.33,12.54,7.99,5.22727272727273,11,0.954545454545455
222,18/01/2020,Manchester City,Crystal Palace,"['2 ', ' 2']",Manchester City,22,62,25,47,59.33,23.53,8.51,23.81,14,3.27272727272727,2.13636363636364,Crystal Palace,22,20,24,29,19.88,34.18,13.49,8.26,6.13636363636364,7.77272727272727,1.31818181818182
223,18/01/2020,Norwich,Bournemouth,"['1 ', ' 0']",Norwich,22,22,45,14,22.85,41.8,11.58,9.34,6.09090909090909,8.86363636363636,0.636363636363636,Bournemouth,22,20,35,20,23.32,35.8,13.09,9.64,5.40909090909091,8.72727272727273,0.909090909090909
224,18/01/2020,Southampton,Wolverhampton Wanderers,"['2 ', ' 3']",Southampton,22,27,39,28,34.02,31.36,8.61,9.88,5.22727272727273,6.68181818181818,1.27272727272727,Wolverhampton Wanderers,22,31,28,31,31.13,24.92,12.48,10.4,4.95454545454545,6.13636363636364,1.40909090909091
225,18/01/2020,West Ham,Everton,"['1 ', ' 1']",West Ham,21,25,33,22,24.78,40.74,10.93,9.98,7.0952380952381,7.14285714285714,1.04761904761905,Everton,22,25,32,28,31.56,28.71,9.34,10.34,6.45454545454545,5.40909090909091,1.27272727272727
226,18/01/2020,Newcastle United,Chelsea,"['1 ', ' 0']",Newcastle United,22,21,34,26,18.01,40.08,22.16,6.69,3.22727272727273,9.63636363636364,1.18181818181818,Chelsea,22,39,29,39,43.11,25.04,8.99,13.09,8.31818181818182,5,1.77272727272727
227,19/01/2020,Burnley,Leicester,"['2 ', ' 1']",Burnley,22,24,37,24,27.95,30.59,12.31,8.4,3.31818181818182,6.59090909090909,1.09090909090909,Leicester,22,47,21,45,35.78,29.12,7.84,12.64,7.77272727272727,5.90909090909091,2.04545454545455
228,19/01/2020,Liverpool,Manchester United,"['2 ', ' 0']",Liverpool,21,50,14,61,44.46,18.79,8.55,19.99,11.6190476190476,4.0952380952381,2.9047619047619,Manchester United,22,36,25,34,38.99,22.06,9.14,10.25,6.95454545454545,5.04545454545455,1.54545454545455
229,21/01/2020,Bournemouth,Brighton,"['3 ', ' 1']",Bournemouth,23,20,36,20,23.88,37.56,13.12,9.64,5.34782608695652,8.60869565217391,0.869565217391304,Brighton,23,26,31,25,31.1,36.38,8.97,13.39,7.17391304347826,6.86956521739131,1.08695652173913
230,21/01/2020,Aston Villa,Watford,"['2 ', ' 1']",Aston Villa,23,29,44,22,29.48,47.63,12.43,7.95,5.17391304347826,10.8260869565217,0.956521739130435,Watford,23,20,34,23,30.68,36.14,12.66,10.4,6.52173913043478,6.91304347826087,1
231,21/01/2020,Everton,Newcastle United,"['2 ', ' 2']",Everton,23,26,33,29,33.52,30.39,9.29,10.31,6.34782608695652,5.26086956521739,1.26086956521739,Newcastle United,23,22,34,29,18.9,42.14,22.19,6.55,3.21739130434783,9.69565217391304,1.26086956521739
232,21/01/2020,Sheffield United,Manchester City,"['0 ', ' 1']",Sheffield United,23,25,22,33,30.13,28.35,13.22,11.76,5.1304347826087,6.30434782608696,1.43478260869565,Manchester City,23,64,27,48,61.8,24.12,8.35,23.97,14.3913043478261,3.21739130434783,2.08695652173913
233,21/01/2020,Crystal Palace,Southampton,"['0 ', ' 2']",Crystal Palace,23,22,26,30,20.47,36.65,13.86,8.11,5.95652173913044,8.43478260869565,1.30434782608696,Southampton,23,29,42,28,34.81,33.54,8.41,10.04,5.08695652173913,6.60869565217391,1.21739130434783
234,21/01/2020,Chelsea,Arsenal,"['2 ', ' 2']",Chelsea,23,39,30,39,45.16,25.93,8.74,13.28,8.43478260869565,4.91304347826087,1.69565217391304,Arsenal,23,30,32,29,30.44,31.36,10.25,10.68,7.73913043478261,6.1304347826087,1.26086956521739
235,22/01/2020,Leicester,West Ham,"['4 ', ' 1']",Leicester,23,48,23,45,38.11,30.62,7.92,12.51,8.04347826086957,5.78260869565217,1.95652173913043,West Ham,22,26,34,23,26.47,42.69,10.88,9.88,6.86363636363636,7,1.04545454545455
236,22/01/2020,Tottenham,Norwich,"['2 ', ' 1']",Tottenham,23,36,31,31,30.06,30.5,10.79,9.76,6.56521739130435,6.95652173913044,1.34782608695652,Norwich,23,23,45,17,24.61,42.35,11.51,9.52,6.08695652173913,8.65217391304348,0.739130434782609
237,22/01/2020,Manchester United,Burnley,"['0 ', ' 2']",Manchester United,23,36,27,34,40.41,24.07,9.36,10.27,6.86956521739131,5.34782608695652,1.47826086956522,Burnley,23,26,38,27,29.46,32.93,12.18,8.47,3.30434782608696,6.91304347826087,1.17391304347826
238,23/01/2020,Wolverhampton Wanderers,Liverpool,"['1 ', ' 2']",Wolverhampton Wanderers,23,34,30,34,33.31,25.7,12.55,10.06,4.95652173913044,5.95652173913044,1.47826086956522,Liverpool,22,52,14,64,46.46,20.21,8.66,19.74,11.6363636363636,4.13636363636364,2.90909090909091
239,29/01/2020,West Ham,Liverpool,"['0 ', ' 2']",West Ham,23,27,38,23,27.63,45.6,11.05,9.71,6.65217391304348,7.47826086956522,1,Liverpool,23,54,15,67,48.05,22.06,8.82,19.85,11.2173913043478,4.1304347826087,2.91304347826087
240,01/02/2020,Leicester,Chelsea,"['2 ', ' 2']",Leicester,24,52,24,48,41.02,31.79,7.85,12.63,8.45833333333333,5.625,2,Chelsea,24,41,32,40,48.55,26.5,8.72,13.45,8.95833333333333,4.79166666666667,1.66666666666667
241,01/02/2020,Bournemouth,Aston Villa,"['2 ', ' 1']",Bournemouth,24,23,37,23,25.8,39.53,13,9.52,5.375,8.41666666666667,0.958333333333333,Aston Villa,24,31,45,25,30.54,49.44,12.13,8.02,5.20833333333333,10.4166666666667,1.04166666666667
242,01/02/2020,Crystal Palace,Sheffield United,"['0 ', ' 1']",Crystal Palace,24,22,28,30,21.14,37.79,13.55,7.87,6.08333333333333,8.41666666666667,1.25,Sheffield United,24,25,23,33,30.91,31.22,13.52,11.67,5.16666666666667,6.5,1.375
243,01/02/2020,Liverpool,Southampton,"['4 ', ' 0']",Liverpool,24,56,15,70,50.65,22.94,8.75,20.48,11.2083333333333,4.04166666666667,2.91666666666667,Southampton,24,31,42,31,35.94,34.21,8.18,9.93,5.20833333333333,6.70833333333333,1.29166666666667
244,01/02/2020,Newcastle United,Norwich,"['0 ', ' 0']",Newcastle United,24,24,36,30,19.47,44.19,21.75,6.78,3.16666666666667,9.5,1.25,Norwich,24,24,47,17,26.03,44.58,11.61,9.49,6.29166666666667,8.58333333333333,0.708333333333333
245,01/02/2020,Watford,Everton,"['2 ', ' 3']",Watford,24,21,36,23,32.49,37.21,12.46,10.18,6.29166666666667,6.875,0.958333333333333,Everton,24,28,35,30,35.57,30.96,9.39,10.53,6.29166666666667,5.125,1.25
246,01/02/2020,West Ham,Brighton,"['3 ', ' 3']",West Ham,24,27,40,23,28.51,48.2,11.72,9.6,6.45833333333333,7.625,0.958333333333333,Brighton,24,27,34,25,33.08,38.3,8.88,13.26,7.04166666666667,6.83333333333333,1.04166666666667
247,01/02/2020,Manchester United,Wolverhampton Wanderers,"['0 ', ' 0']",Manchester United,24,36,29,34,41.83,24.79,9.39,10.43,7.04166666666667,5.25,1.41666666666667,Wolverhampton Wanderers,24,35,32,34,35.17,27.29,12.87,10.14,4.91666666666667,5.79166666666667,1.41666666666667
248,02/02/2020,Burnley,Arsenal,"['0 ', ' 0']",Burnley,24,28,38,30,30.18,34.34,12.26,8.53,3.29166666666667,7.08333333333333,1.25,Arsenal,24,32,34,30,31.01,34.74,10.54,10.58,7.5,6.75,1.25
249,02/02/2020,Tottenham,Manchester City,"['2 ', ' 0']",Tottenham,24,38,32,34,32.28,31.92,10.68,9.87,6.58333333333333,7.125,1.41666666666667,Manchester City,24,65,27,51,64.68,24.89,8.36,23.93,14.25,3.33333333333333,2.125
250,08/02/2020,Everton,Crystal Palace,"['3 ', ' 1']",Everton,25,31,37,33,38.27,31.88,9.35,10.47,6.24,5,1.32,Crystal Palace,25,22,29,30,22.11,38.65,13.48,7.98,6.08,8.24,1.2
251,08/02/2020,Brighton,Watford,"['1 ', ' 1']",Brighton,25,30,37,26,35.11,39.61,8.78,13.41,7.12,6.76,1.04,Watford,25,23,39,23,33.41,39.91,12.32,10.1,6.12,6.8,0.92
252,09/02/2020,Sheffield United,Bournemouth,"['2 ', ' 1']",Sheffield United,25,26,23,36,31.77,32.19,13.36,11.65,5.12,6.48,1.44,Bournemouth,25,25,38,26,28.52,40.94,12.87,9.48,5.48,8.36,1.04
253,14/02/2020,Wolverhampton Wanderers,Leicester,"['0 ', ' 0']",Wolverhampton Wanderers,25,35,32,35,36.71,28.48,12.67,10,4.88,5.84,1.4,Leicester,25,54,26,49,42.68,32.59,7.85,12.69,8.32,5.72,1.96
254,15/02/2020,Southampton,Burnley,"['1 ', ' 2']",Southampton,25,31,46,31,36.65,37.93,8.33,9.76,5.28,6.76,1.24,Burnley,25,28,38,31,32.42,35.82,12.22,8.44,3.32,6.96,1.24
255,15/02/2020,Norwich,Liverpool,"['0 ', ' 1']",Norwich,25,24,47,18,28.43,45.51,11.4,9.55,6.4,8.32,0.72,Liverpool,25,60,15,73,54.37,23.66,8.66,20.07,11.08,4.16,2.92
256,16/02/2020,Aston Villa,Tottenham,"['2 ', ' 3']",Aston Villa,25,32,47,25,31.95,52.17,12.01,8.1,5.28,10.32,1,Tottenham,25,40,32,37,32.7,35.17,11.02,9.78,6.56,7.68,1.48
257,16/02/2020,Arsenal,Newcastle United,"['4 ', ' 0']",Arsenal,25,32,34,31,32.49,36.99,10.37,10.6,7.36,6.64,1.24,Newcastle United,25,24,36,31,20.41,46.59,21.16,6.82,3.12,9.48,1.24
258,17/02/2020,Chelsea,Manchester United,"['0 ', ' 2']",Chelsea,25,43,34,41,49.36,28.16,8.9,13.16,8.92,4.8,1.64,Manchester United,25,36,29,35,43.01,26.33,9.28,10.38,7.04,5.2,1.4
259,19/02/2020,Manchester City,West Ham,"['2 ', ' 0']",Manchester City,25,65,29,51,67.93,25.31,8.32,23.81,14.52,3.44,2.04,West Ham,25,30,43,24,29.81,50.23,11.91,9.45,6.4,7.68,0.96
260,22/02/2020,Chelsea,Tottenham,"['2 ', ' 1']",Chelsea,26,43,36,41,50.3,28.84,8.9,13.15,9,4.69230769230769,1.57692307692308,Tottenham,26,43,34,40,36.56,36.88,10.91,9.77,6.65384615384615,7.69230769230769,1.53846153846154
261,22/02/2020,Burnley,Bournemouth,"['3 ', ' 0']",Burnley,26,30,39,34,33.32,36.52,12.12,8.4,3.26923076923077,6.92307692307692,1.30769230769231,Bournemouth,26,26,40,26,29.59,42.99,12.77,9.47,5.57692307692308,8.42307692307692,1
262,22/02/2020,Crystal Palace,Newcastle United,"['1 ', ' 0']",Crystal Palace,26,23,32,30,22.98,41.44,13.23,7.99,6.15384615384615,8,1.15384615384615,Newcastle United,26,24,40,31,21.57,49.61,21.09,6.77,3.15384615384615,9.73076923076923,1.19230769230769
263,22/02/2020,Sheffield United,Brighton,"['1 ', ' 1']",Sheffield United,26,28,24,39,33.81,33.26,13.24,11.57,5.30769230769231,6.53846153846154,1.5,Brighton,26,31,38,27,35.87,39.89,8.73,13.48,7.11538461538462,6.61538461538462,1.03846153846154
264,22/02/2020,Southampton,Aston Villa,"['2 ', ' 0']",Southampton,26,32,48,31,37.35,38.83,8.31,9.77,5.30769230769231,6.57692307692308,1.19230769230769,Aston Villa,26,34,50,25,33.67,56.03,11.9,8.12,5.38461538461539,10.2692307692308,0.961538461538462
265,22/02/2020,Leicester,Manchester City,"['0 ', ' 1']",Leicester,26,54,26,50,43.21,33.74,7.79,12.77,8.11538461538462,5.73076923076923,1.92307692307692,Manchester City,26,67,29,54,70.07,25.4,8.36,23.9,14.4615384615385,3.34615384615385,2.07692307692308
266,23/02/2020,Manchester United,Watford,"['3 ', ' 0']",Manchester United,26,38,29,38,43.69,27.27,9.46,10.33,6.84615384615385,5.42307692307692,1.46153846153846,Watford,26,24,40,24,33.69,40.67,12.43,9.98,6,6.80769230769231,0.923076923076923
267,23/02/2020,Wolverhampton Wanderers,Norwich,"['3 ', ' 0']",Wolverhampton Wanderers,26,35,32,36,37.85,29.01,12.76,9.85,4.92307692307692,5.73076923076923,1.38461538461538,Norwich,26,24,48,18,28.82,47.59,11.89,9.5,6.26923076923077,8.5,0.692307692307692
268,23/02/2020,Arsenal,Everton,"['3 ', ' 2']",Arsenal,26,36,34,34,35.51,38.16,10.11,10.83,7.69230769230769,6.53846153846154,1.30769230769231,Everton,26,34,38,36,41.06,32.75,9.29,10.36,6.07692307692308,5.11538461538462,1.38461538461538
269,24/02/2020,Liverpool,West Ham,"['3 ', ' 2']",Liverpool,26,61,15,76,56.45,24.04,8.64,20.47,11.1538461538462,4.11538461538462,2.92307692307692,West Ham,26,30,45,24,29.9,52.37,12.3,9.47,6.19230769230769,7.88461538461539,0.923076923076923
270,28/02/2020,Norwich,Leicester,"['1 ', ' 0']",Norwich,27,24,51,18,29.18,50.84,11.79,9.55,6.22222222222222,8.2962962962963,0.666666666666667,Leicester,27,54,27,50,43.93,36.17,8.15,12.45,7.92592592592593,5.96296296296296,1.85185185185185
271,29/02/2020,Brighton,Crystal Palace,"['0 ', ' 1']",Brighton,27,32,39,28,36.93,41.55,8.89,13.3,6.92592592592593,6.62962962962963,1.03703703703704,Crystal Palace,27,24,32,33,24.73,41.6,12.75,8.04,6.22222222222222,7.77777777777778,1.22222222222222
272,29/02/2020,Bournemouth,Chelsea,"['2 ', ' 2']",Bournemouth,27,26,43,26,31.35,46.09,12.74,9.52,5.55555555555556,8.2962962962963,0.962962962962963,Chelsea,27,45,37,44,52.08,29.11,8.81,13.06,8.85185185185185,4.55555555555556,1.62962962962963
273,29/02/2020,Newcastle United,Burnley,"['0 ', ' 0']",Newcastle United,27,24,41,31,21.74,51.37,20.56,6.77,3.11111111111111,9.66666666666667,1.14814814814815,Burnley,27,33,39,37,36.42,38.27,12.07,8.47,3.33333333333333,6.85185185185185,1.37037037037037
274,29/02/2020,West Ham,Southampton,"['3 ', ' 1']",West Ham,27,32,48,24,30.54,54.85,12.64,9.1,6.07407407407407,8.11111111111111,0.888888888888889,Southampton,27,34,48,34,40.38,39.3,8.27,9.59,5.37037037037037,6.48148148148148,1.25925925925926
275,29/02/2020,Watford,Liverpool,"['3 ', ' 0']",Watford,27,24,43,24,33.98,43.17,12.24,9.95,5.88888888888889,6.85185185185185,0.888888888888889,Liverpool,27,64,17,79,58.93,24.68,8.35,20.77,11.2592592592593,4.07407407407407,2.92592592592593
276,01/03/2020,Everton,Manchester United,"['1 ', ' 1']",Everton,27,36,41,36,43.72,34.08,9.35,10.47,5.88888888888889,5.11111111111111,1.33333333333333,Manchester United,27,41,29,41,46.2,27.57,9.45,10.27,6.88888888888889,5.33333333333333,1.51851851851852
277,01/03/2020,Tottenham,Wolverhampton Wanderers,"['2 ', ' 3']",Tottenham,27,44,36,40,36.83,38.67,10.91,9.63,6.44444444444445,7.59259259259259,1.48148148148148,Wolverhampton Wanderers,27,38,32,39,41.1,29.37,12.63,9.84,4.85185185185185,5.7037037037037,1.44444444444444
278,07/03/2020,Liverpool,Bournemouth,"['2 ', ' 1']",Liverpool,28,64,20,79,59.13,27.39,8.4,21.07,11.2857142857143,4.14285714285714,2.82142857142857,Bournemouth,28,28,45,27,32.94,48.07,12.95,9.36,5.5,8.5,0.964285714285714
279,07/03/2020,Arsenal,West Ham,"['1 ', ' 0']",Arsenal,27,39,36,37,36.85,40.81,10.24,10.82,7.59259259259259,6.33333333333333,1.37037037037037,West Ham,28,35,49,27,33.33,55.72,12.7,8.94,6.03571428571429,8.07142857142857,0.964285714285714
280,07/03/2020,Crystal Palace,Watford,"['1 ', ' 0']",Crystal Palace,28,25,32,36,26.9,43.39,12.89,7.98,6.17857142857143,7.78571428571429,1.28571428571429,Watford,28,27,43,27,36.7,43.38,12.59,9.98,5.89285714285714,7.03571428571429,0.964285714285714
281,07/03/2020,Sheffield United,Norwich,"['1 ', ' 0']",Sheffield United,27,29,25,40,35.47,34.32,13.07,11.72,5.37037037037037,6.37037037037037,1.48148148148148,Norwich,28,25,51,21,29.77,52.26,11.6,9.49,6.17857142857143,8.35714285714286,0.75
282,07/03/2020,Southampton,Newcastle United,"['0 ', ' 1']",Southampton,28,35,51,34,41.25,42.09,8.16,9.76,5.42857142857143,6.42857142857143,1.21428571428571,Newcastle United,28,24,41,32,22.86,51.98,19.88,6.84,3.17857142857143,9.35714285714286,1.14285714285714
283,07/03/2020,Wolverhampton Wanderers,Brighton,"['0 ', ' 0']",Wolverhampton Wanderers,28,41,34,42,43.73,31,12.64,9.74,4.75,5.67857142857143,1.5,Brighton,28,32,40,28,38.72,43.72,8.8,13.41,6.96428571428571,6.57142857142857,1
284,07/03/2020,Burnley,Tottenham,"['1 ', ' 1']",Burnley,28,33,39,38,37.03,39.39,11.96,8.39,3.25,6.78571428571429,1.35714285714286,Tottenham,28,46,39,40,38.46,41.29,10.75,9.75,6.39285714285714,7.39285714285714,1.42857142857143
285,08/03/2020,Chelsea,Everton,"['4 ', ' 0']",Chelsea,28,47,39,45,54.06,30.69,8.68,13.21,9.03571428571429,4.53571428571429,1.60714285714286,Everton,28,37,42,37,46.13,35.21,9.32,10.44,5.85714285714286,5.17857142857143,1.32142857142857
286,08/03/2020,Manchester United,Manchester City,"['2 ', ' 0']",Manchester United,28,42,30,42,47.32,29.98,9.44,10.2,6.89285714285714,5.32142857142857,1.5,Manchester City,27,68,29,57,72.49,26.13,8.26,23.87,14.3703703703704,3.33333333333333,2.11111111111111
287,09/03/2020,Leicester,Aston Villa,"['4 ', ' 0']",Leicester,28,54,28,50,45.36,36.76,8.13,12.27,8,5.92857142857143,1.78571428571429,Aston Villa,27,34,52,25,34.14,59.06,11.63,8.09,5.33333333333333,10.1481481481481,0.925925925925926
288,17/06/2020,Aston Villa,Sheffield United,"['0 ', ' 0']",Aston Villa,28,34,56,25,34.81,61.47,11.69,7.98,5.21428571428571,10.0714285714286,0.892857142857143,Sheffield United,28,30,25,43,36.65,36.88,12.9,11.59,5.53571428571429,6.25,1.53571428571429
289,17/06/2020,Manchester City,Arsenal,"['3 ', ' 0']",Manchester City,28,68,31,57,73.08,27.87,8.18,23.23,13.9285714285714,3.32142857142857,2.03571428571429,Arsenal,28,40,36,40,38.41,42.43,10.27,11.07,7.57142857142857,6.46428571428571,1.42857142857143
290,19/06/2020,Norwich,Southampton,"['0 ', ' 3']",Norwich,29,25,52,21,32.32,53.44,11.5,9.51,6.06896551724138,8.41379310344828,0.724137931034483,Southampton,29,35,52,34,41.59,45.15,8.28,9.57,5.37931034482759,6.3448275862069,1.17241379310345
291,19/06/2020,Tottenham,Manchester United,"['1 ', ' 1']",Tottenham,29,47,40,41,39.59,44.62,10.8,9.67,6.31034482758621,7.3448275862069,1.41379310344828,Manchester United,29,44,30,45,49.06,30.56,9.69,10.07,6.75862068965517,5.20689655172414,1.55172413793103
292,20/06/2020,Watford,Leicester,"['1 ', ' 1']",Watford,29,27,44,27,37.15,44.24,12.29,9.99,5.93103448275862,7.13793103448276,0.931034482758621,Leicester,29,58,28,53,47.77,37.43,8.02,12.3,8,5.79310344827586,1.82758620689655
293,20/06/2020,Brighton,Arsenal,"['2 ', ' 1']",Brighton,29,32,40,29,39.03,44.62,8.82,13.59,6.86206896551724,6.41379310344828,1,Arsenal,29,40,39,40,38.91,45.17,10.69,11.02,7.3448275862069,6.68965517241379,1.37931034482759
294,20/06/2020,West Ham,Wolverhampton Wanderers,"['0 ', ' 2']",West Ham,29,35,50,27,34.95,57.28,12.94,8.99,6.17241379310345,8.03448275862069,0.931034482758621,Wolverhampton Wanderers,29,41,34,43,44.62,31.31,12.84,9.73,4.6551724137931,5.62068965517241,1.48275862068966
295,20/06/2020,Bournemouth,Crystal Palace,"['0 ', ' 2']",Bournemouth,29,29,47,27,34.23,49.96,13.16,9.22,5.41379310344828,8.51724137931035,0.931034482758621,Crystal Palace,29,26,32,39,27.76,43.84,12.79,7.89,6.31034482758621,7.75862068965517,1.3448275862069
296,21/06/2020,Newcastle United,Sheffield United,"['3 ', ' 0']",Newcastle United,29,25,41,35,25.92,52.33,19.16,7.01,3.20689655172414,9.17241379310345,1.20689655172414,Sheffield United,29,30,25,44,36.88,37.89,12.71,11.73,5.41379310344828,6.20689655172414,1.51724137931034
297,21/06/2020,Aston Villa,Chelsea,"['1 ', ' 2']",Aston Villa,29,34,56,26,35.82,61.7,11.8,7.98,5.20689655172414,9.79310344827586,0.896551724137931,Chelsea,29,51,39,48,56.09,31.14,8.8,13.39,9.03448275862069,4.48275862068966,1.6551724137931
298,21/06/2020,Everton,Liverpool,"['0 ', ' 0']",Everton,29,37,46,37,46.58,37.24,9.62,10.51,5.75862068965517,5.31034482758621,1.27586206896552,Liverpool,29,66,21,82,61.03,28.69,8.29,21.04,11.2068965517241,4.10344827586207,2.82758620689655
299,22/06/2020,Manchester City,Burnley,"['5 ', ' 0']",Manchester City,29,71,31,60,75.82,28.36,8.23,23.34,13.8965517241379,3.24137931034483,2.06896551724138,Burnley,29,34,40,39,40.37,40.53,11.75,8.52,3.3448275862069,6.68965517241379,1.3448275862069
300,23/06/2020,Leicester,Brighton,"['0 ', ' 0']",Leicester,30,59,29,54,48.82,38.44,7.91,12.34,7.83333333333333,5.76666666666667,1.8,Brighton,30,34,41,32,39.7,45.31,9.03,13.49,6.86666666666667,6.33333333333333,1.06666666666667
301,23/06/2020,Tottenham,West Ham,"['2 ', ' 0']",Tottenham,30,48,41,42,40.13,46.4,10.95,9.51,6.13333333333333,7.33333333333333,1.4,West Ham,30,35,52,27,35.39,58.35,13.04,9.12,6,8.03333333333333,0.9
302,24/06/2020,Manchester United,Sheffield United,"['3 ', ' 0']",Manchester United,30,45,31,46,50.84,31.1,9.49,10.22,6.76666666666667,5.06666666666667,1.53333333333333,Sheffield United,30,30,28,44,37.45,40.04,12.78,12.07,5.36666666666667,6.13333333333333,1.46666666666667
303,24/06/2020,Newcastle United,Aston Villa,"['1 ', ' 1']",Newcastle United,30,28,41,38,28.07,52.9,19.33,7.22,3.23333333333333,9,1.26666666666667,Aston Villa,30,35,58,26,37.39,62.84,12.07,7.94,5.03333333333333,9.8,0.866666666666667
304,24/06/2020,Norwich,Everton,"['0 ', ' 1']",Norwich,30,25,55,21,32.98,55.31,11.41,9.34,5.93333333333333,8.4,0.7,Everton,30,37,46,38,47.2,37.9,9.82,10.17,5.6,5.46666666666667,1.26666666666667
305,24/06/2020,Wolverhampton Wanderers,Bournemouth,"['1 ', ' 0']",Wolverhampton Wanderers,30,43,34,46,45.69,31.75,12.91,9.91,4.76666666666667,5.46666666666667,1.53333333333333,Bournemouth,30,29,49,27,34.59,50.75,13.03,9.24,5.43333333333333,8.36666666666667,0.9
306,24/06/2020,Liverpool,Crystal Palace,"['4 ', ' 0']",Liverpool,30,66,21,83,61.69,29.31,8.09,20.95,11.1666666666667,4,2.76666666666667,Crystal Palace,30,28,32,42,28.55,44.2,12.67,7.92,6.23333333333333,7.7,1.4
307,25/06/2020,Burnley,Watford,"['1 ', ' 0']",Burnley,30,34,45,39,40.4,43.24,12.32,8.64,3.23333333333333,6.9,1.3,Watford,30,28,45,28,38.15,45.29,12.32,9.78,5.9,7,0.933333333333333
308,25/06/2020,Southampton,Arsenal,"['0 ', ' 2']",Southampton,30,38,52,37,43.47,45.8,8.16,9.53,5.46666666666667,6.2,1.23333333333333,Arsenal,30,41,41,40,39.6,45.84,10.65,11.16,7.23333333333333,6.7,1.33333333333333
309,25/06/2020,Chelsea,Manchester City,"['2 ', ' 1']",Chelsea,30,53,40,51,57.23,32.71,8.74,13.57,9.06666666666667,4.33333333333333,1.7,Manchester City,30,76,31,63,78.53,28.39,8.32,23.87,13.8666666666667,3.13333333333333,2.1
310,27/06/2020,Aston Villa,Wolverhampton Wanderers,"['0 ', ' 1']",Aston Villa,31,36,59,27,38.62,63.51,11.99,7.97,5.12903225806452,9.58064516129032,0.870967741935484,Wolverhampton Wanderers,31,44,34,49,46.4,31.81,12.88,10.02,4.64516129032258,5.32258064516129,1.58064516129032
311,28/06/2020,Watford,Southampton,"['1 ', ' 3']",Watford,31,28,46,28,38.65,46.25,12.26,9.68,5.80645161290323,6.93548387096774,0.903225806451613,Southampton,31,38,54,37,44.2,47.99,8.15,9.51,5.48387096774194,6.19354838709677,1.19354838709677
312,29/06/2020,Crystal Palace,Burnley,"['0 ', ' 1']",Crystal Palace,31,28,36,42,28.61,46.77,13.33,7.8,6.03225806451613,7.90322580645161,1.35483870967742,Burnley,31,35,45,42,41.36,43.73,12.17,8.7,3.29032258064516,6.7741935483871,1.35483870967742
313,30/06/2020,Brighton,Manchester United,"['0 ', ' 3']",Brighton,31,34,41,33,40.8,45.82,9.21,13.33,6.67741935483871,6.38709677419355,1.06451612903226,Manchester United,31,48,31,49,53.68,31.21,9.55,10.53,6.90322580645161,4.96774193548387,1.58064516129032
314,01/07/2020,Bournemouth,Newcastle United,"['1 ', ' 4']",Bournemouth,31,29,50,27,34.66,51.47,13.08,9.31,5.29032258064516,8.12903225806452,0.870967741935484,Newcastle United,31,29,42,39,28.73,54.13,19,7.3,3.2258064516129,8.96774193548387,1.25806451612903
315,01/07/2020,Arsenal,Norwich,"['4 ', ' 0']",Arsenal,31,43,41,43,41.79,46.58,10.59,11.04,7.19354838709677,6.67741935483871,1.38709677419355,Norwich,31,25,56,21,33.36,55.96,11.51,9.37,5.80645161290323,8.16129032258065,0.67741935483871
316,01/07/2020,Everton,Leicester,"['2 ', ' 1']",Everton,31,38,46,41,47.86,38.28,9.84,10.3,5.45161290322581,5.35483870967742,1.32258064516129,Leicester,31,59,29,55,49.33,39.54,7.9,12.42,7.83870967741936,5.61290322580645,1.7741935483871
317,01/07/2020,West Ham,Chelsea,"['3 ', ' 2']",West Ham,31,35,54,27,36.22,60.59,13.17,9.17,5.90322580645161,8.03225806451613,0.870967741935484,Chelsea,31,55,41,54,61.44,33.4,9.11,13.7,9,4.51612903225807,1.74193548387097
318,02/07/2020,Sheffield United,Tottenham,"['3 ', ' 1']",Sheffield United,31,30,31,44,37.56,42.88,13.07,12.09,5.25806451612903,6.29032258064516,1.41935483870968,Tottenham,31,50,41,45,42.37,47.23,10.97,9.7,6.19354838709677,7.19354838709677,1.45161290322581
319,02/07/2020,Manchester City,Liverpool,"['4 ', ' 0']",Manchester City,31,77,33,63,79.22,32.6,8.53,24.03,13.741935483871,3.25806451612903,2.03225806451613,Liverpool,31,70,21,86,64.25,29.38,7.95,21.65,11.258064516129,3.87096774193548,2.7741935483871
