,Date,Home Team,Away Team,Result,HTeam,HM,HG,HGA,HPTS,HxG,HxGA,HPPDA,HOPPDA,HDC,HODC,HPTS/M,ATeam,AM,AG,AGA,APTS,AxG,AxGA,APPDA,AOPPDA,ADC,AODC,APTS/M
209,01/01/2018,Brighton,Bournemouth,"['2 ', ' 2']",Brighton,21,15,25,22,16.69,28.88,17.85,12.75,3.2857142857142856,7.285714285714286,1.0476190476190477,Bournemouth,21,20,32,20,19.12,34.58,15.89,8.61,6.809523809523809,9.0,0.9523809523809523
210,01/01/2018,Burnley,Liverpool,"['1 ', ' 2']",Burnley,21,18,17,34,14.29,28.48,13.88,9.99,4.142857142857143,7.904761904761905,1.619047619047619,Liverpool,21,48,24,41,45.87,21.96,10.13,18.82,10.761904761904763,3.857142857142857,1.9523809523809523
211,01/01/2018,Leicester,Huddersfield,"['3 ', ' 0']",Leicester,21,31,32,27,26.07,29.95,12.74,9.42,3.7142857142857144,8.238095238095237,1.2857142857142858,Huddersfield,21,18,32,24,19.32,29.1,12.68,10.0,3.3333333333333335,6.333333333333333,1.1428571428571428
212,01/01/2018,Stoke,Newcastle United,"['0 ', ' 1']",Stoke,21,23,46,20,21.56,38.13,15.58,8.46,4.9523809523809526,7.333333333333333,0.9523809523809523,Newcastle United,21,19,30,19,20.13,29.37,13.68,8.75,4.0476190476190474,7.380952380952381,0.9047619047619048
213,01/01/2018,Everton,Manchester United,"['0 ', ' 2']",Everton,21,25,32,27,22.42,30.09,10.35,11.75,4.333333333333333,8.095238095238095,1.2857142857142858,Manchester United,21,43,16,44,38.53,25.64,10.72,12.39,7.809523809523809,6.523809523809524,2.0952380952380953
214,02/01/2018,Southampton,Crystal Palace,"['1 ', ' 2']",Southampton,21,20,30,20,25.25,28.08,9.01,12.76,7.0,7.285714285714286,0.9523809523809523,Crystal Palace,21,18,32,19,30.26,30.01,12.08,7.99,5.904761904761905,7.095238095238095,0.9047619047619048
215,02/01/2018,Swansea,Tottenham,"['0 ', ' 2']",Swansea,21,13,32,16,15.47,33.14,12.65,11.15,2.9047619047619047,6.666666666666667,0.7619047619047619,Tottenham,20,39,20,37,36.71,17.41,8.02,14.56,8.8,4.2,1.85
216,02/01/2018,West Ham,West Bromwich Albion,"['2 ', ' 1']",West Ham,20,22,38,18,21.4,32.64,11.88,8.05,3.8,7.85,0.9,West Bromwich Albion,21,15,28,16,19.51,26.18,14.31,8.34,3.4761904761904763,5.904761904761905,0.7619047619047619
217,02/01/2018,Manchester City,Watford,"['3 ', ' 1']",Manchester City,21,61,12,59,55.46,13.83,5.93,23.81,13.952380952380953,2.0476190476190474,2.8095238095238093,Watford,21,30,37,25,27.19,32.3,10.64,10.86,5.809523809523809,5.9523809523809526,1.1904761904761905
218,03/01/2018,Arsenal,Chelsea,"['2 ', ' 2']",Arsenal,21,38,26,38,41.04,23.59,8.38,15.59,14.714285714285714,4.428571428571429,1.8095238095238095,Chelsea,21,39,14,45,33.03,15.98,12.06,14.06,8.761904761904763,4.904761904761905,2.142857142857143
219,04/01/2018,Tottenham,West Ham,"['1 ', ' 1']",Tottenham,21,41,20,40,38.33,17.8,7.9,14.83,8.761904761904763,4.0476190476190474,1.9047619047619047,West Ham,21,24,39,21,22.46,33.28,11.89,8.2,4.095238095238095,7.523809523809524,1.0
220,13/01/2018,Chelsea,Leicester,"['0 ', ' 0']",Chelsea,22,41,16,46,36.11,17.21,12.09,13.92,8.863636363636363,5.5,2.090909090909091,Leicester,22,34,32,30,27.52,30.18,12.78,9.4,3.772727272727273,7.863636363636363,1.3636363636363635
221,13/01/2018,Crystal Palace,Burnley,"['1 ', ' 0']",Crystal Palace,22,20,33,22,31.61,30.45,12.24,7.88,5.954545454545454,7.045454545454546,1.0,Burnley,22,19,19,34,15.19,30.11,14.15,10.02,4.2727272727272725,7.909090909090909,1.5454545454545454
222,13/01/2018,Huddersfield,West Ham,"['1 ', ' 4']",Huddersfield,22,18,35,24,19.54,30.55,12.45,10.17,3.1818181818181817,6.2727272727272725,1.0909090909090908,West Ham,22,25,40,22,23.07,34.93,12.23,8.06,3.9545454545454546,7.7272727272727275,1.0
223,13/01/2018,Newcastle United,Swansea,"['1 ', ' 1']",Newcastle United,22,20,30,22,22.15,30.87,13.63,8.73,4.045454545454546,7.318181818181818,1.0,Swansea,22,13,34,16,15.87,34.76,12.99,10.84,2.8181818181818183,6.7272727272727275,0.7272727272727273
224,13/01/2018,Watford,Southampton,"['2 ', ' 2']",Watford,22,31,40,25,28.16,35.07,11.31,10.55,5.636363636363637,6.318181818181818,1.1363636363636365,Southampton,22,21,32,20,25.69,29.43,8.85,12.9,6.954545454545454,7.2727272727272725,0.9090909090909091
225,13/01/2018,West Bromwich Albion,Brighton,"['2 ', ' 0']",West Bromwich Albion,22,16,30,16,20.15,27.24,14.18,8.48,3.3636363636363638,6.090909090909091,0.7272727272727273,Brighton,22,17,27,23,19.07,30.16,17.33,12.66,3.590909090909091,7.409090909090909,1.0454545454545454
226,13/01/2018,Tottenham,Everton,"['4 ', ' 0']",Tottenham,22,42,21,41,39.98,18.42,7.75,15.06,8.909090909090908,3.909090909090909,1.8636363636363635,Everton,22,25,34,27,23.66,31.35,10.55,11.56,4.5,7.954545454545454,1.2272727272727273
227,14/01/2018,Bournemouth,Arsenal,"['2 ', ' 1']",Bournemouth,22,22,34,21,20.4,36.95,15.63,8.66,6.954545454545454,9.045454545454545,0.9545454545454546,Arsenal,22,40,28,39,42.27,26.67,8.51,15.42,14.863636363636363,4.7272727272727275,1.7727272727272727
228,14/01/2018,Liverpool,Manchester City,"['4 ', ' 3']",Liverpool,22,50,25,44,47.5,22.86,10.15,18.93,10.636363636363637,4.0,2.0,Manchester City,22,64,13,62,58.24,14.79,5.91,23.9,13.954545454545455,2.0454545454545454,2.8181818181818183
229,15/01/2018,Manchester United,Stoke,"['3 ', ' 0']",Manchester United,22,45,16,47,39.79,26.88,10.61,12.53,7.681818181818182,6.590909090909091,2.1363636363636362,Stoke,22,23,47,20,23.06,40.15,15.22,8.65,5.0,7.181818181818182,0.9090909090909091
230,20/01/2018,Brighton,Chelsea,"['0 ', ' 4']",Brighton,23,17,29,23,19.6,31.54,16.79,12.8,3.782608695652174,7.217391304347826,1.0,Chelsea,23,41,16,47,36.73,18.57,11.67,13.78,8.826086956521738,5.608695652173913,2.0434782608695654
231,20/01/2018,Arsenal,Crystal Palace,"['4 ', ' 1']",Arsenal,23,41,30,39,43.28,27.49,8.45,15.11,14.347826086956522,4.913043478260869,1.6956521739130435,Crystal Palace,23,21,33,25,33.42,31.36,12.16,7.85,5.782608695652174,6.913043478260869,1.0869565217391304
232,20/01/2018,Burnley,Manchester United,"['0 ', ' 1']",Burnley,23,19,20,34,16.09,31.92,13.82,10.04,4.260869565217392,7.6521739130434785,1.4782608695652173,Manchester United,23,48,16,50,41.74,28.36,10.56,12.95,8.043478260869565,6.608695652173913,2.1739130434782608
233,20/01/2018,Everton,West Bromwich Albion,"['1 ', ' 1']",Everton,23,25,38,27,23.95,35.56,10.55,11.23,4.434782608695652,7.956521739130435,1.173913043478261,West Bromwich Albion,23,18,30,19,21.53,27.77,14.27,8.44,3.347826086956522,6.173913043478261,0.8260869565217391
234,20/01/2018,Leicester,Watford,"['2 ', ' 0']",Leicester,23,34,32,31,28.88,30.8,12.67,9.19,3.9565217391304346,7.869565217391305,1.3478260869565217,Watford,23,33,42,26,29.83,35.93,11.12,10.57,5.956521739130435,6.304347826086956,1.1304347826086956
235,20/01/2018,Stoke,Huddersfield,"['2 ', ' 0']",Stoke,23,23,50,20,24.53,42.09,15.61,8.7,5.086956521739131,7.565217391304348,0.8695652173913043,Huddersfield,23,19,39,24,20.22,31.53,12.12,10.39,3.130434782608696,6.173913043478261,1.0434782608695652
236,20/01/2018,West Ham,Bournemouth,"['1 ', ' 1']",West Ham,23,29,41,25,24.06,35.61,12.35,7.96,3.9565217391304346,7.478260869565218,1.0869565217391304,Bournemouth,23,24,35,24,21.22,37.96,15.22,8.61,7.043478260869565,8.782608695652174,1.0434782608695652
237,20/01/2018,Manchester City,Newcastle United,"['3 ', ' 1']",Manchester City,23,67,17,62,58.96,15.81,5.94,23.04,13.565217391304348,2.347826086956522,2.6956521739130435,Newcastle United,23,21,31,23,23.98,31.77,13.44,8.91,4.086956521739131,7.173913043478261,1.0
238,21/01/2018,Southampton,Tottenham,"['1 ', ' 1']",Southampton,23,23,34,21,26.55,31.1,8.93,12.63,6.913043478260869,7.521739130434782,0.9130434782608695,Tottenham,23,46,21,44,44.19,18.71,7.7,14.79,8.869565217391305,3.869565217391304,1.9130434782608696
239,22/01/2018,Swansea,Liverpool,"['1 ', ' 0']",Swansea,23,14,35,17,16.77,36.59,13.07,10.82,2.869565217391304,6.6521739130434785,0.7391304347826086,Liverpool,23,54,28,47,48.51,23.58,10.37,18.03,10.565217391304348,4.043478260869565,2.0434782608695654
240,30/01/2018,Swansea,Arsenal,"['3 ', ' 1']",Swansea,24,15,35,20,17.26,38.78,13.63,10.72,2.7916666666666665,7.166666666666667,0.8333333333333334,Arsenal,24,45,31,42,46.85,27.99,8.59,15.33,14.541666666666666,5.0,1.75
241,30/01/2018,West Ham,Crystal Palace,"['1 ', ' 1']",West Ham,24,30,42,26,25.04,36.11,12.37,8.0,4.041666666666667,7.333333333333333,1.0833333333333333,Crystal Palace,24,22,37,25,33.92,34.92,12.5,8.01,5.833333333333333,7.416666666666667,1.0416666666666667
242,30/01/2018,Huddersfield,Liverpool,"['0 ', ' 3']",Huddersfield,24,19,41,24,20.46,32.52,12.05,10.09,3.0,6.041666666666667,1.0,Liverpool,24,54,29,47,50.71,24.08,10.28,18.6,10.916666666666666,3.9166666666666665,1.9583333333333333
243,31/01/2018,Chelsea,Bournemouth,"['0 ', ' 3']",Chelsea,24,45,16,50,38.25,19.45,11.78,13.65,8.958333333333334,5.75,2.0833333333333335,Bournemouth,24,25,36,25,21.72,38.94,14.95,8.73,6.916666666666667,8.666666666666666,1.0416666666666667
244,31/01/2018,Everton,Leicester,"['2 ', ' 1']",Everton,24,26,39,28,24.88,36.91,10.16,11.21,4.541666666666667,7.75,1.1666666666666667,Leicester,24,36,32,34,30.4,31.54,12.49,9.27,4.041666666666667,7.708333333333333,1.4166666666666667
245,31/01/2018,Newcastle United,Burnley,"['1 ', ' 1']",Newcastle United,24,22,34,23,24.97,34.32,13.57,8.72,3.9583333333333335,7.75,0.9583333333333334,Burnley,24,19,21,34,16.66,32.78,13.78,10.12,4.333333333333333,7.666666666666667,1.4166666666666667
246,31/01/2018,Southampton,Brighton,"['1 ', ' 1']",Southampton,24,24,35,22,27.7,32.41,9.13,12.36,6.708333333333333,7.833333333333333,0.9166666666666666,Brighton,24,17,33,23,20.48,33.06,16.39,12.9,4.0,7.416666666666667,0.9583333333333334
247,31/01/2018,Manchester City,West Bromwich Albion,"['3 ', ' 0']",Manchester City,24,70,18,65,61.51,16.8,5.87,22.72,13.875,2.2916666666666665,2.7083333333333335,West Bromwich Albion,24,19,31,20,22.88,28.69,14.11,8.15,3.3333333333333335,6.208333333333333,0.8333333333333334
248,31/01/2018,Stoke,Watford,"['0 ', ' 0']",Stoke,24,25,50,23,25.52,42.33,14.97,8.74,5.0,7.25,0.9583333333333334,Watford,24,33,44,26,30.57,37.45,11.12,10.49,5.875,6.291666666666667,1.0833333333333333
249,31/01/2018,Tottenham,Manchester United,"['2 ', ' 0']",Tottenham,24,47,22,45,45.5,19.86,7.68,14.82,9.125,3.7916666666666665,1.875,Manchester United,24,49,16,53,42.6,28.93,10.61,12.95,8.041666666666666,6.583333333333333,2.2083333333333335
250,03/02/2018,Burnley,Manchester City,"['1 ', ' 1']",Burnley,25,20,22,35,17.89,35.3,13.36,10.0,4.4,7.6,1.4,Manchester City,25,73,18,68,64.2,16.92,5.82,22.87,13.96,2.24,2.72
251,03/02/2018,Bournemouth,Stoke,"['2 ', ' 1']",Bournemouth,25,28,36,28,23.15,40.09,14.47,8.7,6.76,8.52,1.12,Stoke,25,25,50,24,26.24,43.07,14.7,8.67,5.0,7.2,0.96
252,03/02/2018,Brighton,West Ham,"['3 ', ' 1']",Brighton,25,18,34,24,21.56,34.34,16.15,12.57,4.0,7.44,0.96,West Ham,25,31,43,27,26.16,37.27,12.25,7.87,4.04,7.16,1.08
253,03/02/2018,Leicester,Swansea,"['1 ', ' 1']",Leicester,25,37,34,34,33.05,33.07,12.39,9.22,3.96,7.6,1.36,Swansea,25,18,36,23,19.64,39.94,14.26,10.75,2.72,7.36,0.92
254,03/02/2018,Manchester United,Huddersfield,"['2 ', ' 0']",Manchester United,25,49,18,53,43.42,30.94,10.57,12.6,7.88,6.92,2.12,Huddersfield,25,19,44,24,20.75,34.57,12.83,10.03,3.04,6.08,0.96
255,03/02/2018,West Bromwich Albion,Southampton,"['2 ', ' 3']",West Bromwich Albion,25,19,34,20,23.0,31.38,14.48,7.98,3.24,6.6,0.8,Southampton,25,25,36,23,28.98,33.49,9.01,12.35,6.76,7.68,0.92
256,03/02/2018,Arsenal,Everton,"['5 ', ' 1']",Arsenal,25,46,34,42,48.0,30.37,8.68,15.9,14.44,4.84,1.68,Everton,25,28,40,31,26.41,39.56,10.06,11.16,4.56,7.52,1.24
257,04/02/2018,Crystal Palace,Newcastle United,"['1 ', ' 1']",Crystal Palace,25,23,38,26,35.07,36.04,12.15,8.08,5.72,7.28,1.04,Newcastle United,25,23,35,24,27.5,35.55,13.32,8.61,4.04,7.68,0.96
258,04/02/2018,Liverpool,Tottenham,"['2 ', ' 2']",Liverpool,25,57,29,50,52.76,24.37,10.22,19.34,10.76,3.92,2.0,Tottenham,25,49,22,48,47.51,20.68,7.68,14.56,9.36,3.8,1.92
259,05/02/2018,Watford,Chelsea,"['4 ', ' 1']",Watford,25,33,44,27,31.31,38.17,10.97,10.38,5.88,6.24,1.08,Chelsea,25,45,19,50,39.4,20.88,11.63,13.37,8.8,5.64,2.0
260,10/02/2018,Tottenham,Arsenal,"['1 ', ' 0']",Tottenham,26,51,24,49,50.06,21.97,7.73,14.51,9.23076923076923,3.6923076923076925,1.8846153846153846,Arsenal,26,51,35,45,51.2,31.86,8.82,15.84,14.307692307692308,4.923076923076923,1.7307692307692308
261,10/02/2018,Everton,Crystal Palace,"['3 ', ' 1']",Everton,26,29,45,31,27.9,42.76,10.22,11.27,4.653846153846154,7.653846153846154,1.1923076923076923,Crystal Palace,26,24,39,27,38.08,37.18,12.07,8.24,5.923076923076923,7.076923076923077,1.0384615384615385
262,10/02/2018,Stoke,Brighton,"['1 ', ' 1']",Stoke,26,26,52,24,26.96,44.98,14.22,8.63,5.038461538461538,7.269230769230769,0.9230769230769231,Brighton,26,21,35,27,23.2,34.78,15.72,12.42,4.038461538461538,7.3076923076923075,1.0384615384615385
263,10/02/2018,Swansea,Burnley,"['1 ', ' 0']",Swansea,26,19,37,24,20.21,41.42,14.26,10.6,2.6923076923076925,7.384615384615385,0.9230769230769231,Burnley,26,21,23,36,18.69,37.55,13.62,9.97,4.5,8.0,1.3846153846153846
264,10/02/2018,West Ham,Watford,"['2 ', ' 0']",West Ham,26,32,46,27,26.6,38.91,12.12,7.88,4.038461538461538,7.076923076923077,1.0384615384615385,Watford,26,37,45,30,33.44,38.75,10.9,10.42,6.153846153846154,6.1923076923076925,1.1538461538461537
265,10/02/2018,Manchester City,Leicester,"['5 ', ' 1']",Manchester City,26,74,19,69,66.45,17.72,5.89,22.76,14.115384615384615,2.423076923076923,2.6538461538461537,Leicester,26,38,35,35,34.53,33.64,12.13,9.39,4.115384615384615,7.384615384615385,1.3461538461538463
266,11/02/2018,Huddersfield,Bournemouth,"['4 ', ' 1']",Huddersfield,26,19,46,24,20.88,36.21,13.1,9.96,3.076923076923077,6.384615384615385,0.9230769230769231,Bournemouth,26,30,37,31,25.06,40.81,14.19,8.61,6.846153846153846,8.423076923076923,1.1923076923076923
267,11/02/2018,Newcastle United,Manchester United,"['1 ', ' 0']",Newcastle United,26,24,36,25,28.64,38.55,13.35,8.66,3.9615384615384617,7.8076923076923075,0.9615384615384616,Manchester United,26,51,18,56,45.05,31.07,10.49,12.87,8.115384615384615,6.8076923076923075,2.1538461538461537
268,11/02/2018,Southampton,Liverpool,"['0 ', ' 2']",Southampton,26,28,38,26,29.97,34.36,8.98,12.29,6.769230769230769,7.615384615384615,1.0,Liverpool,26,59,31,51,54.05,26.91,10.36,19.07,10.384615384615385,4.0,1.9615384615384615
269,12/02/2018,Chelsea,West Bromwich Albion,"['3 ', ' 0']",Chelsea,26,46,23,50,39.97,23.0,11.62,13.19,8.653846153846153,5.923076923076923,1.9230769230769231,West Bromwich Albion,26,21,37,20,23.87,32.38,14.32,7.98,3.3461538461538463,6.615384615384615,0.7692307692307693
270,24/02/2018,Leicester,Stoke,"['1 ', ' 1']",Leicester,27,39,40,35,34.64,36.23,12.54,9.25,4.074074074074074,7.814814814814815,1.2962962962962963,Stoke,27,27,53,25,28.36,45.88,14.14,8.69,5.037037037037037,7.407407407407407,0.9259259259259259
271,24/02/2018,Bournemouth,Newcastle United,"['2 ', ' 2']",Bournemouth,27,31,41,31,25.49,43.38,14.08,8.51,6.666666666666667,8.296296296296296,1.1481481481481481,Newcastle United,27,25,36,28,29.32,40.27,13.36,8.62,3.962962962962963,8.0,1.037037037037037
272,24/02/2018,Brighton,Swansea,"['4 ', ' 1']",Brighton,27,22,36,28,24.1,36.18,15.47,12.38,4.296296296296297,7.222222222222222,1.037037037037037,Swansea,27,20,37,27,21.06,41.85,14.29,10.7,3.2222222222222223,7.185185185185185,1.0
273,24/02/2018,Burnley,Southampton,"['1 ', ' 1']",Burnley,27,21,24,36,19.12,38.4,13.65,10.11,4.407407407407407,8.333333333333334,1.3333333333333333,Southampton,27,28,40,26,30.83,36.72,9.13,12.23,6.703703703703703,7.7407407407407405,0.9629629629629629
274,24/02/2018,Liverpool,West Ham,"['4 ', ' 1']",Liverpool,27,61,31,54,56.41,27.77,10.39,18.8,10.407407407407407,4.037037037037037,2.0,West Ham,27,34,46,30,28.43,39.71,11.99,7.81,3.962962962962963,7.148148148148148,1.1111111111111112
275,24/02/2018,West Bromwich Albion,Huddersfield,"['1 ', ' 2']",West Bromwich Albion,27,21,40,20,24.5,34.76,13.96,8.07,3.4814814814814814,6.851851851851852,0.7407407407407407,Huddersfield,27,23,47,27,23.45,36.64,12.73,10.01,3.1481481481481484,6.222222222222222,1.0
276,24/02/2018,Watford,Everton,"['1 ', ' 0']",Watford,27,37,47,30,34.24,40.58,10.72,10.36,6.2592592592592595,6.037037037037037,1.1111111111111112,Everton,27,32,46,34,29.39,44.42,9.89,11.02,4.925925925925926,7.666666666666667,1.2592592592592593
277,25/02/2018,Crystal Palace,Tottenham,"['0 ', ' 1']",Crystal Palace,27,25,42,27,39.73,38.67,11.82,8.01,6.0,7.2592592592592595,1.0,Tottenham,27,52,24,52,52.69,22.45,7.86,14.55,9.11111111111111,3.814814814814815,1.9259259259259258
278,25/02/2018,Manchester United,Chelsea,"['2 ', ' 1']",Manchester United,27,51,19,56,46.77,31.74,10.39,12.9,8.296296296296296,6.703703703703703,2.074074074074074,Chelsea,27,49,23,53,42.35,23.63,11.56,12.95,8.814814814814815,5.962962962962963,1.962962962962963
279,01/03/2018,Arsenal,Manchester City,"['0 ', ' 3']",Arsenal,27,51,36,45,51.69,34.49,9.02,15.56,14.037037037037036,4.962962962962963,1.6666666666666667,Manchester City,27,79,20,72,69.04,17.83,5.89,22.92,14.296296296296296,2.4444444444444446,2.6666666666666665
280,03/03/2018,Burnley,Everton,"['2 ', ' 1']",Burnley,28,22,25,37,20.4,39.05,13.62,10.06,4.392857142857143,8.142857142857142,1.3214285714285714,Everton,28,32,47,34,30.05,45.02,9.78,10.7,4.892857142857143,7.535714285714286,1.2142857142857142
281,03/03/2018,Leicester,Bournemouth,"['1 ', ' 1']",Leicester,28,40,41,36,35.77,36.4,12.13,9.16,4.071428571428571,7.642857142857143,1.2857142857142858,Bournemouth,28,33,43,32,26.7,47.61,13.72,8.67,6.857142857142857,8.25,1.1428571428571428
282,03/03/2018,Southampton,Stoke,"['0 ', ' 0']",Southampton,28,29,41,27,31.49,38.0,9.12,12.23,6.571428571428571,7.607142857142857,0.9642857142857143,Stoke,28,28,54,26,28.52,47.01,13.77,8.47,4.964285714285714,7.285714285714286,0.9285714285714286
283,03/03/2018,Swansea,West Ham,"['4 ', ' 1']",Swansea,28,21,41,27,21.5,45.15,14.07,10.7,3.1785714285714284,7.214285714285714,0.9642857142857143,West Ham,28,35,50,30,28.77,43.63,12.28,7.7,3.892857142857143,7.571428571428571,1.0714285714285714
284,03/03/2018,Tottenham,Huddersfield,"['2 ', ' 0']",Tottenham,28,53,24,55,54.34,22.64,7.75,14.57,9.035714285714286,3.857142857142857,1.9642857142857142,Huddersfield,28,25,48,30,24.63,38.14,12.59,9.84,3.2142857142857144,6.214285714285714,1.0714285714285714
285,03/03/2018,Watford,West Bromwich Albion,"['1 ', ' 0']",Watford,28,38,47,33,34.85,41.25,10.46,10.21,6.178571428571429,5.964285714285714,1.1785714285714286,West Bromwich Albion,28,22,42,20,26.01,35.94,13.63,8.1,3.5714285714285716,6.785714285714286,0.7142857142857143
286,03/03/2018,Liverpool,Newcastle United,"['2 ', ' 0']",Liverpool,28,65,32,57,60.33,28.1,10.16,18.9,10.714285714285714,3.9642857142857144,2.0357142857142856,Newcastle United,28,27,38,29,33.55,41.48,13.38,8.55,4.071428571428571,8.142857142857142,1.0357142857142858
287,04/03/2018,Brighton,Arsenal,"['2 ', ' 1']",Brighton,28,26,37,31,27.39,36.62,15.25,12.23,4.428571428571429,7.035714285714286,1.1071428571428572,Arsenal,28,51,39,45,52.99,36.42,9.12,15.69,13.785714285714286,5.035714285714286,1.6071428571428572
288,04/03/2018,Manchester City,Chelsea,"['1 ', ' 0']",Manchester City,28,82,20,75,70.97,19.13,6.21,22.0,14.035714285714286,2.607142857142857,2.6785714285714284,Chelsea,28,50,25,53,44.04,24.93,11.49,12.82,8.785714285714286,6.0,1.8928571428571428
289,05/03/2018,Crystal Palace,Manchester United,"['2 ', ' 3']",Crystal Palace,28,25,43,27,39.92,40.32,11.94,7.89,5.964285714285714,7.25,0.9642857142857143,Manchester United,28,53,20,59,48.07,33.43,10.38,12.78,8.25,6.75,2.107142857142857
290,10/03/2018,Manchester United,Liverpool,"['2 ', ' 1']",Manchester United,29,56,22,62,49.33,34.18,10.27,12.87,8.413793103448276,6.655172413793103,2.1379310344827585,Liverpool,29,67,32,60,61.9,28.36,9.87,19.22,10.793103448275861,3.9655172413793105,2.0689655172413794
291,10/03/2018,Everton,Brighton,"['2 ', ' 0']",Everton,29,33,49,34,31.85,47.36,9.79,10.66,4.896551724137931,7.586206896551724,1.1724137931034482,Brighton,29,28,38,34,28.87,37.42,15.13,11.91,4.586206896551724,7.172413793103448,1.1724137931034482
292,10/03/2018,Huddersfield,Swansea,"['0 ', ' 0']",Huddersfield,29,25,50,30,24.77,39.78,13.0,9.68,3.103448275862069,6.241379310344827,1.0344827586206897,Swansea,29,25,42,30,23.81,45.64,14.08,10.67,3.1379310344827585,7.103448275862069,1.0344827586206897
293,10/03/2018,Newcastle United,Southampton,"['3 ', ' 0']",Newcastle United,29,27,40,29,33.81,43.04,13.78,8.33,4.068965517241379,8.310344827586206,1.0,Southampton,29,29,41,28,32.47,38.39,8.94,12.2,6.551724137931035,7.586206896551724,0.9655172413793104
294,10/03/2018,West Bromwich Albion,Leicester,"['1 ', ' 4']",West Bromwich Albion,29,22,43,20,27.1,37.17,13.19,8.11,3.5517241379310347,6.689655172413793,0.6896551724137931,Leicester,29,41,42,37,38.75,37.8,11.88,9.31,4.275862068965517,7.413793103448276,1.2758620689655173
295,10/03/2018,West Ham,Burnley,"['0 ', ' 3']",West Ham,29,36,54,30,29.27,45.94,12.19,7.91,3.896551724137931,7.379310344827586,1.0344827586206897,Burnley,29,24,26,40,22.74,40.85,13.49,10.06,4.551724137931035,8.03448275862069,1.3793103448275863
296,10/03/2018,Chelsea,Crystal Palace,"['2 ', ' 1']",Chelsea,29,50,26,53,44.16,25.89,12.34,12.66,8.586206896551724,6.103448275862069,1.8275862068965518,Crystal Palace,29,27,46,27,40.66,41.58,12.06,7.86,5.896551724137931,7.448275862068965,0.9310344827586207
297,11/03/2018,Arsenal,Watford,"['3 ', ' 0']",Arsenal,29,52,41,45,53.79,37.91,8.98,15.58,13.689655172413794,5.172413793103448,1.5517241379310345,Watford,29,39,47,36,36.08,42.34,10.39,9.96,6.103448275862069,5.862068965517241,1.2413793103448276
298,11/03/2018,Bournemouth,Tottenham,"['1 ', ' 4']",Bournemouth,29,34,44,33,28.1,50.59,13.83,8.59,6.655172413793103,8.310344827586206,1.1379310344827587,Tottenham,29,55,24,58,55.98,22.78,7.67,14.92,8.96551724137931,3.7241379310344827,2.0
299,12/03/2018,Stoke,Manchester City,"['0 ', ' 2']",Stoke,29,28,54,27,28.91,47.99,13.69,8.3,5.0344827586206895,7.241379310344827,0.9310344827586207,Manchester City,29,83,20,78,71.92,19.25,6.32,22.81,13.862068965517242,2.6206896551724137,2.689655172413793
300,17/03/2018,Bournemouth,West Bromwich Albion,"['2 ', ' 1']",Bournemouth,30,35,48,33,29.28,53.12,13.72,8.59,6.6,8.333333333333334,1.1,West Bromwich Albion,30,23,47,20,27.46,39.04,13.1,8.2,3.566666666666667,6.7,0.6666666666666666
301,17/03/2018,Huddersfield,Crystal Palace,"['0 ', ' 2']",Huddersfield,30,25,50,31,26.16,39.78,12.79,10.03,3.3,6.033333333333333,1.0333333333333334,Crystal Palace,30,28,48,27,41.8,45.46,12.08,7.85,6.066666666666666,7.866666666666666,0.9
302,17/03/2018,Stoke,Everton,"['1 ', ' 2']",Stoke,30,28,56,27,29.07,49.64,14.34,8.19,4.966666666666667,7.4,0.9,Everton,30,35,49,37,33.54,47.68,9.74,10.71,4.933333333333334,7.433333333333334,1.2333333333333334
303,17/03/2018,Liverpool,Watford,"['5 ', ' 0']",Liverpool,30,68,34,60,62.67,29.2,9.73,19.12,10.733333333333333,3.933333333333333,2.0,Watford,30,39,50,36,37.63,44.72,10.55,9.88,6.133333333333334,5.933333333333334,1.2
304,31/03/2018,Crystal Palace,Liverpool,"['1 ', ' 2']",Crystal Palace,31,30,48,30,44.55,45.68,12.03,7.68,6.064516129032258,7.67741935483871,0.967741935483871,Liverpool,31,73,34,63,64.48,29.56,9.79,19.13,10.838709677419354,3.870967741935484,2.032258064516129
305,31/03/2018,Brighton,Leicester,"['0 ', ' 2']",Brighton,30,28,40,34,29.19,39.11,15.04,11.77,4.533333333333333,7.133333333333334,1.1333333333333333,Leicester,30,45,43,40,40.61,38.16,11.88,9.34,4.366666666666666,7.3,1.3333333333333333
306,31/03/2018,Manchester United,Swansea,"['2 ', ' 0']",Manchester United,30,58,23,65,50.17,34.95,10.42,12.62,8.233333333333333,6.733333333333333,2.1666666666666665,Swansea,30,25,42,31,23.81,47.04,14.39,10.52,3.033333333333333,7.166666666666667,1.0333333333333334
307,31/03/2018,Newcastle United,Huddersfield,"['1 ', ' 0']",Newcastle United,30,30,40,32,35.17,43.54,13.67,8.24,4.1,8.1,1.0666666666666667,Huddersfield,31,25,52,31,26.38,42.53,12.32,10.04,3.2580645161290325,6.032258064516129,1.0
308,31/03/2018,West Ham,Southampton,"['3 ', ' 0']",West Ham,30,36,57,30,29.99,47.36,12.14,8.01,3.966666666666667,7.366666666666666,1.0,Southampton,30,29,44,28,32.97,39.74,8.84,12.15,6.4,7.5,0.9333333333333333
