Date,HTeam,ATeam,Result,B365H,B365D,B365A,BbAv>2.5,BbAv<2.5,ROI,Net Gain,CombinedLabel
27/10/2018,Leicester,West Ham,"['1 ', ' 1']",2.1,3.5,3.8,1.97,1.84,22.100139365123194,11.050069682561599,Leicester-West Ham | 27/10/2018
28/10/2018,Burnley,Chelsea,"['0 ', ' 4']",11.0,5.0,1.36,1.79,2.02,12.83444175750722,6.417220878753611,Burnley-Chelsea | 28/10/2018
28/10/2018,Crystal Palace,Arsenal,"['2 ', ' 2']",4.75,4.1,1.75,1.6,2.33,-5.774431304903146,-2.887215652451573,Crystal Palace-Arsenal | 28/10/2018
03/11/2018,Everton,Brighton,"['3 ', ' 1']",1.61,4.0,6.5,1.96,1.86,-9.94690957169864,-4.97345478584932,Everton-Brighton | 03/11/2018
10/11/2018,Huddersfield,West Ham,"['1 ', ' 1']",3.4,3.25,2.35,2.25,1.64,-0.7622555111154696,-0.3811277555577348,Huddersfield-West Ham | 10/11/2018
10/11/2018,Leicester,Burnley,"['0 ', ' 0']",1.5,4.33,8.0,1.86,1.95,0.887928788192923,0.4439643940964615,Leicester-Burnley | 10/11/2018
10/11/2018,Newcastle United,Bournemouth,"['2 ', ' 1']",2.9,3.4,2.6,2.0,1.82,-17.587810132007647,-8.793905066003823,Newcastle United-Bournemouth | 10/11/2018
10/11/2018,Crystal Palace,Tottenham,"['0 ', ' 1']",4.5,3.75,1.85,1.75,2.09,-7.993016334210466,-3.996508167105233,Crystal Palace-Tottenham | 10/11/2018
24/11/2018,Everton,Cardiff,"['1 ', ' 0']",1.4,5.0,9.0,1.8,2.02,-0.23349572525521012,-0.11674786262760506,Everton-Cardiff | 24/11/2018
24/11/2018,Watford,Liverpool,"['0 ', ' 3']",6.5,4.33,1.55,1.65,2.23,-12.404702886166149,-6.202351443083074,Watford-Liverpool | 24/11/2018
24/11/2018,Tottenham,Chelsea,"['3 ', ' 1']",2.8,3.5,2.6,1.74,2.09,-22.923279792290785,-11.461639896145392,Tottenham-Chelsea | 24/11/2018
01/12/2018,Leicester,Watford,"['2 ', ' 0']",2.25,3.3,3.6,1.98,1.83,-14.660810966943743,-7.330405483471871,Leicester-Watford | 01/12/2018
01/12/2018,Newcastle United,West Ham,"['0 ', ' 3']",2.5,3.3,3.1,2.15,1.7,-19.32051185018446,-9.66025592509223,Newcastle United-West Ham | 01/12/2018
04/12/2018,West Ham,Cardiff,"['3 ', ' 1']",1.66,4.0,5.75,1.79,2.04,-23.33033551997012,-11.66516775998506,West Ham-Cardiff | 04/12/2018
05/12/2018,Burnley,Liverpool,"['1 ', ' 3']",14.0,5.75,1.28,1.62,2.28,-54.981751654345146,-27.490875827172573,Burnley-Liverpool | 05/12/2018
05/12/2018,Fulham,Leicester,"['1 ', ' 1']",3.0,3.5,2.45,1.79,2.03,-42.196397654870346,-21.098198827435173,Fulham-Leicester | 05/12/2018
08/12/2018,Leicester,Tottenham,"['0 ', ' 2']",3.8,3.75,2.0,1.81,2.02,-32.14299451381838,-16.07149725690919,Leicester-Tottenham | 08/12/2018
10/12/2018,Everton,Watford,"['2 ', ' 2']",1.8,3.75,5.0,1.89,1.92,-36.709333685587396,-18.354666842793698,Everton-Watford | 10/12/2018
15/12/2018,Tottenham,Burnley,"['1 ', ' 0']",1.18,8.0,19.0,1.43,2.77,16.273916642058055,8.136958321029027,Tottenham-Burnley | 15/12/2018
15/12/2018,Wolverhampton Wanderers,Bournemouth,"['2 ', ' 0']",1.95,3.6,4.33,1.89,1.91,27.77463920886089,13.887319604430445,Wolverhampton Wanderers-Bournemouth | 15/12/2018
15/12/2018,Fulham,West Ham,"['0 ', ' 2']",2.9,3.6,2.5,1.63,2.27,65.03329585760395,32.51664792880197,Fulham-West Ham | 15/12/2018
16/12/2018,Brighton,Chelsea,"['1 ', ' 2']",7.5,4.5,1.5,1.84,1.98,49.017739527637616,24.508869763818808,Brighton-Chelsea | 16/12/2018
22/12/2018,Newcastle United,Fulham,"['0 ', ' 0']",2.0,3.6,4.0,1.93,1.89,63.50073501776762,31.750367508883812,Newcastle United-Fulham | 22/12/2018
26/12/2018,Fulham,Wolverhampton Wanderers,"['1 ', ' 1']",3.25,3.4,2.37,2.05,1.78,64.62875810870949,32.314379054354745,Fulham-Wolverhampton Wanderers | 26/12/2018
26/12/2018,Burnley,Everton,"['1 ', ' 5']",4.33,3.5,1.95,2.03,1.8,62.3278619539403,31.16393097697015,Burnley-Everton | 26/12/2018
26/12/2018,Crystal Palace,Cardiff,"['0 ', ' 0']",1.66,4.0,5.75,1.9,1.91,76.38120496160519,38.190602480802596,Crystal Palace-Cardiff | 26/12/2018
26/12/2018,Tottenham,Bournemouth,"['5 ', ' 0']",1.36,5.5,9.0,1.48,2.62,45.90876978603848,22.95438489301924,Tottenham-Bournemouth | 26/12/2018
26/12/2018,Brighton,Arsenal,"['1 ', ' 1']",5.25,3.9,1.72,1.75,2.08,61.97783535307153,30.988917676535763,Brighton-Arsenal | 26/12/2018
27/12/2018,Southampton,West Ham,"['1 ', ' 2']",2.3,3.5,3.3,1.79,2.04,50.72981314903714,25.36490657451857,Southampton-West Ham | 27/12/2018
29/12/2018,Brighton,Everton,"['1 ', ' 0']",3.25,3.4,2.14,2.01,1.81,58.35605907017563,29.178029535087816,Brighton-Everton | 29/12/2018
29/12/2018,Leicester,Cardiff,"['0 ', ' 1']",1.55,4.0,6.0,1.9,1.91,71.38175637889032,35.69087818944516,Leicester-Cardiff | 29/12/2018
29/12/2018,Tottenham,Wolverhampton Wanderers,"['1 ', ' 3']",1.33,5.0,8.5,1.68,2.2,60.63021936224362,30.31510968112181,Tottenham-Wolverhampton Wanderers | 29/12/2018
30/12/2018,Burnley,West Ham,"['2 ', ' 0']",3.3,3.2,2.25,1.91,1.9,65.55584022098992,32.77792011049496,Burnley-West Ham | 30/12/2018
01/01/2019,Arsenal,Fulham,"['4 ', ' 1']",1.33,5.75,9.5,1.44,2.72,44.25464134106704,22.12732067053352,Arsenal-Fulham | 01/01/2019
01/01/2019,Cardiff,Tottenham,"['0 ', ' 3']",7.5,4.5,1.5,1.67,2.21,24.996822079941836,12.498411039970918,Cardiff-Tottenham | 01/01/2019
12/01/2019,Brighton,Liverpool,"['0 ', ' 1']",11.0,6.0,1.3,1.72,2.13,37.090017963626906,18.545008981813453,Brighton-Liverpool | 12/01/2019
12/01/2019,Leicester,Southampton,"['1 ', ' 2']",1.95,3.5,4.33,2.05,1.78,31.967026741002254,15.983513370501129,Leicester-Southampton | 12/01/2019
12/01/2019,Chelsea,Newcastle United,"['2 ', ' 1']",1.22,7.0,15.0,1.68,2.21,19.540166936489612,9.770083468244806,Chelsea-Newcastle United | 12/01/2019
13/01/2019,Everton,Bournemouth,"['2 ', ' 0']",1.75,4.0,4.8,1.68,2.2,42.6570405800594,21.3285202900297,Everton-Bournemouth | 13/01/2019
19/01/2019,Bournemouth,West Ham,"['2 ', ' 0']",2.37,3.7,3.0,1.63,2.29,61.44958148504847,30.724790742524235,Bournemouth-West Ham | 19/01/2019
19/01/2019,Southampton,Everton,"['2 ', ' 1']",2.75,3.4,2.7,1.9,1.92,53.631076331167435,26.815538165583718,Southampton-Everton | 19/01/2019
29/01/2019,Wolverhampton Wanderers,West Ham,"['3 ', ' 0']",2.1,3.5,3.75,1.96,1.86,43.67579287556924,21.83789643778462,Wolverhampton Wanderers-West Ham | 29/01/2019
30/01/2019,Bournemouth,Chelsea,"['4 ', ' 0']",5.25,4.2,1.66,1.68,2.2,34.335282607743295,17.167641303871648,Bournemouth-Chelsea | 30/01/2019
30/01/2019,Southampton,Crystal Palace,"['1 ', ' 1']",2.4,3.4,3.2,1.98,1.85,49.90882489128856,24.95441244564428,Southampton-Crystal Palace | 30/01/2019
02/02/2019,Cardiff,Bournemouth,"['2 ', ' 0']",3.25,3.5,2.3,1.92,1.89,70.16309398309113,35.081546991545565,Cardiff-Bournemouth | 02/02/2019
09/02/2019,Crystal Palace,West Ham,"['1 ', ' 1']",2.1,3.5,3.75,2.01,1.82,73.18304874009871,36.591524370049356,Crystal Palace-West Ham | 09/02/2019
09/02/2019,Southampton,Cardiff,"['1 ', ' 2']",1.75,3.9,5.0,2.06,1.77,64.77017447086016,32.38508723543008,Southampton-Cardiff | 09/02/2019
22/02/2019,Cardiff,Watford,"['1 ', ' 5']",3.1,3.4,2.45,2.04,1.78,61.43514018243454,30.71757009121727,Cardiff-Watford | 22/02/2019
02/03/2019,Burnley,Crystal Palace,"['1 ', ' 3']",2.8,3.3,2.75,2.08,1.76,59.098371742480225,29.549185871240113,Burnley-Crystal Palace | 02/03/2019
02/03/2019,Wolverhampton Wanderers,Cardiff,"['2 ', ' 0']",1.5,4.33,8.0,1.98,1.85,70.21507013949255,35.10753506974628,Wolverhampton Wanderers-Cardiff | 02/03/2019
03/03/2019,Fulham,Chelsea,"['1 ', ' 2']",6.5,4.5,1.53,1.68,2.21,52.081983971461966,26.040991985730983,Fulham-Chelsea | 03/03/2019
09/03/2019,Cardiff,West Ham,"['2 ', ' 0']",3.6,3.5,2.15,1.94,1.89,54.11047725319395,27.055238626596974,Cardiff-West Ham | 09/03/2019
09/03/2019,Southampton,Tottenham,"['2 ', ' 1']",4.5,3.8,1.85,1.8,2.03,51.31748886618661,25.658744433093304,Southampton-Tottenham | 09/03/2019
17/03/2019,Everton,Chelsea,"['2 ', ' 0']",4.0,3.8,1.95,1.92,1.89,58.22432536657922,29.11216268328961,Everton-Chelsea | 17/03/2019
31/03/2019,Cardiff,Chelsea,"['1 ', ' 2']",9.0,4.5,1.44,1.77,2.06,40.90612503824309,20.453062519121545,Cardiff-Chelsea | 31/03/2019
03/04/2019,Tottenham,Crystal Palace,"['2 ', ' 0']",1.45,5.0,7.5,1.65,2.24,56.37187973117946,28.18593986558973,Tottenham-Crystal Palace | 03/04/2019
06/04/2019,Bournemouth,Burnley,"['1 ', ' 3']",2.1,3.6,3.75,1.84,1.99,50.69182457946036,25.34591228973018,Bournemouth-Burnley | 06/04/2019
06/04/2019,Huddersfield,Leicester,"['1 ', ' 4']",5.0,4.0,1.72,2.0,1.83,45.72773522404074,22.86386761202037,Huddersfield-Leicester | 06/04/2019
07/04/2019,Everton,Arsenal,"['1 ', ' 0']",3.0,3.75,2.35,1.68,2.19,73.37096874791126,36.68548437395563,Everton-Arsenal | 07/04/2019
13/04/2019,Fulham,Everton,"['2 ', ' 0']",5.0,4.0,1.75,1.72,2.14,87.66158971484845,43.83079485742422,Fulham-Everton | 13/04/2019
21/04/2019,Cardiff,Liverpool,"['0 ', ' 2']",17.0,7.5,1.2,1.53,2.48,132.06453746887786,66.03226873443893,Cardiff-Liverpool | 21/04/2019
27/04/2019,Fulham,Cardiff,"['1 ', ' 0']",2.4,3.6,3.0,1.73,2.11,144.83602040231364,72.41801020115682,Fulham-Cardiff | 27/04/2019
27/04/2019,Southampton,Bournemouth,"['3 ', ' 3']",1.9,3.9,4.1,1.75,2.08,138.59554742977963,69.29777371488981,Southampton-Bournemouth | 27/04/2019
04/05/2019,Wolverhampton Wanderers,Fulham,"['1 ', ' 0']",1.53,4.2,7.5,1.8,2.03,145.51346364486633,72.75673182243317,Wolverhampton Wanderers-Fulham | 04/05/2019
04/05/2019,Cardiff,Crystal Palace,"['2 ', ' 3']",2.6,3.75,2.7,1.93,1.88,124.76896382343693,62.38448191171847,Cardiff-Crystal Palace | 04/05/2019
04/05/2019,Newcastle United,Liverpool,"['2 ', ' 3']",9.5,5.25,1.36,1.71,2.14,113.67402271683903,56.83701135841952,Newcastle United-Liverpool | 04/05/2019
12/05/2019,Burnley,Arsenal,"['1 ', ' 3']",3.25,3.8,2.2,1.57,2.39,95.6282933653589,47.81414668267945,Burnley-Arsenal | 12/05/2019
12/05/2019,Fulham,Newcastle United,"['0 ', ' 4']",2.5,3.6,2.9,1.75,2.08,78.81205677618732,39.40602838809366,Fulham-Newcastle United | 12/05/2019
